	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	328	1206	-10.000	-10.000	0
2	1	2	338	1204	13.155	0.6578	0
3	1	3	346	1208	11.538	0.5769	0
4	1	4	348	1212	0.5769	0.2885	0
5	1	5	348	1212	0.0000	0.0000	0
6	1	6	348	1212	0.0000	0.0000	0
7	1	7	350	1212	0.2580	0.1290	0
8	1	8	350	1212	0.0000	0.0000	0
9	1	9	352	1216	0.5769	0.2885	0
10	1	10	352	1216	0.0000	0.0000	0
11	1	11	352	1214	0.2580	0.1290	0
12	1	12	352	1214	0.0000	0.0000	0
13	1	13	350	1206	10.638	0.5319	0
14	1	14	350	1206	0.0000	0.0000	0
15	1	15	350	1204	0.2580	0.1290	7
16	1	16	350	1204	0.0000	0.0000	13
17	1	17	350	1204	0.0000	0.0000	0
18	1	18	350	1204	0.0000	0.0000	0
19	1	19	350	1204	0.0000	0.0000	12
20	1	20	350	1204	0.0000	0.0000	0
21	1	21	350	1204	0.0000	0.0000	36
22	1	22	354	1204	0.5160	0.2580	0
23	1	23	354	1202	0.2580	0.1290	0
24	1	24	354	1202	0.0000	0.0000	0
25	1	25	354	1202	0.0000	0.0000	0
26	1	26	354	1202	0.0000	0.0000	7
27	1	27	354	1202	0.0000	0.0000	2
28	1	28	356	1202	0.2580	0.1290	13
29	1	29	358	1200	0.3649	0.1824	1
30	1	30	360	1200	0.2580	0.1290	0
31	1	31	362	1198	0.3649	0.1824	0
32	1	32	364	1198	0.2580	0.1290	18
33	1	33	364	1198	0.0000	0.0000	0
34	1	34	364	1196	0.2580	0.1290	0
35	1	35	366	1196	0.2580	0.1290	0
36	1	36	366	1196	0.0000	0.0000	3
37	1	37	368	1194	0.3649	0.1824	3
38	1	38	370	1194	0.2580	0.1290	0
39	1	39	372	1194	0.2580	0.1290	0
40	1	40	374	1188	0.8159	0.4079	10
41	1	41	376	1188	0.2580	0.1290	0
42	1	42	378	1186	0.3649	0.1824	0
43	1	43	380	1186	0.2580	0.1290	9
44	1	44	382	1186	0.2580	0.1290	3
