	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	121	879	-1.000	-1.000	50
2	1	2	120	876	0.408	0.204	120
3	1	3	120	875	0.129	0.065	60
4	1	4	120	872	0.387	0.194	135
5	1	5	120	871	0.129	0.065	7
6	1	6	120	868	0.387	0.194	74
7	1	7	119	867	0.182	0.091	17
8	1	8	119	863	0.516	0.258	26
9	1	9	120	860	0.408	0.204	81
10	1	10	120	858	0.258	0.129	157
11	1	11	120	856	0.258	0.129	112
12	1	12	120	853	0.387	0.194	51
13	1	13	120	852	0.129	0.065	86
14	1	14	120	850	0.258	0.129	76
15	1	15	122	846	0.577	0.288	101
16	1	16	122	843	0.387	0.194	24
17	1	17	121	839	0.532	0.266	85
18	1	18	121	836	0.387	0.194	156
19	1	19	122	831	0.658	0.329	50
20	1	20	122	826	0.645	0.323	100
21	1	21	122	822	0.516	0.258	116
22	1	22	122	818	0.516	0.258	100
23	1	23	122	816	0.258	0.129	101
24	1	24	123	810	0.785	0.392	161
25	1	25	124	806	0.532	0.266	167
26	1	26	125	803	0.408	0.204	49
27	1	27	124	798	0.658	0.329	140
28	1	28	124	793	0.645	0.323	37
29	1	29	124	790	0.387	0.194	204
30	1	30	124	786	0.516	0.258	153
31	1	31	124	782	0.516	0.258	101
32	1	32	124	780	0.258	0.129	140
33	1	33	124	776	0.516	0.258	107
34	1	34	124	772	0.516	0.258	129
35	1	35	124	768	0.516	0.258	179
36	1	36	124	762	0.774	0.387	51
37	1	37	124	758	0.516	0.258	142
38	1	38	123	753	0.658	0.329	95
39	1	39	123	748	0.645	0.323	148
40	1	40	123	744	0.516	0.258	106
41	1	41	125	739	0.695	0.347	101
42	1	42	126	735	0.532	0.266	24
43	1	43	124	730	0.695	0.347	46
44	1	44	124	728	0.258	0.129	91
45	1	45	123	725	0.408	0.204	78
46	1	46	125	721	0.577	0.288	32
47	1	47	124	716	0.658	0.329	146
48	1	48	124	713	0.387	0.194	116
49	1	49	124	710	0.387	0.194	97
50	1	50	124	706	0.516	0.258	47
51	1	51	124	704	0.258	0.129	31
52	1	52	125	698	0.785	0.392	127
53	1	53	125	692	0.774	0.387	133
54	1	54	124	687	0.658	0.329	47
55	1	55	124	684	0.387	0.194	87
56	1	56	124	682	0.258	0.129	102
57	1	57	124	680	0.258	0.129	89
58	1	58	124	678	0.258	0.129	119
59	1	59	125	676	0.288	0.144	163
60	1	60	124	674	0.288	0.144	154
61	1	61	124	674	0.000	0.000	112
62	1	62	124	671	0.387	0.194	46
63	1	63	124	670	0.129	0.065	149
64	1	64	125	670	0.129	0.065	163
65	1	65	126	668	0.288	0.144	101
66	1	66	125	664	0.532	0.266	159
67	1	67	124	662	0.288	0.144	71
