	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
58	1	58	432	598	0.258	0.129	102
59	1	59	434	596	0.365	0.182	115
60	1	60	435	596	0.129	0.065	70
61	1	61	437	594	0.365	0.182	123
62	1	62	440	591	0.547	0.274	83
63	1	63	440	588	0.387	0.194	61
64	1	64	442	583	0.695	0.347	83
65	1	65	444	579	0.577	0.288	80
66	1	66	446	578	0.288	0.144	94
67	1	67	448	578	0.258	0.129	105
68	1	68	450	577	0.288	0.144	141
69	1	69	454	575	0.577	0.288	91
70	1	70	454	574	0.129	0.065	38
71	1	71	456	572	0.365	0.182	65
72	1	72	459	570	0.465	0.233	116
73	1	73	460	568	0.288	0.144	73
74	1	74	465	566	0.695	0.347	109
75	1	75	468	564	0.465	0.233	91
76	1	76	470	562	0.365	0.182	100
77	1	77	472	562	0.258	0.129	108
78	1	78	474	560	0.365	0.182	72
79	1	79	476	560	0.258	0.129	121
80	1	80	480	561	0.532	0.266	67
81	1	81	480	560	0.129	0.065	49
82	1	82	480	559	0.129	0.065	57
83	1	83	481	558	0.182	0.091	102
84	1	84	482	560	0.288	0.144	92
85	1	85	482	559	0.129	0.065	134
86	1	86	484	560	0.288	0.144	120
87	1	87	486	559	0.288	0.144	124
88	1	88	489	558	0.408	0.204	81
89	1	89	490	556	0.288	0.144	108
90	1	90	492	555	0.288	0.144	30
91	1	91	492	554	0.129	0.065	108
92	1	92	494	553	0.288	0.144	100
93	1	93	494	551	0.258	0.129	114
94	1	94	500	552	0.785	0.392	92
95	1	95	504	551	0.532	0.266	60
96	1	96	507	550	0.408	0.204	69
97	1	97	507	548	0.258	0.129	138
98	1	98	508	548	0.129	0.065	64
99	1	99	508	546	0.258	0.129	147
100	1	100	510	546	0.258	0.129	162
101	1	101	513	546	0.387	0.194	149
102	1	102	514	546	0.129	0.065	152
103	1	103	516	546	0.258	0.129	195
104	1	104	517	545	0.182	0.091	131
105	1	105	520	544	0.408	0.204	119
106	1	106	522	544	0.258	0.129	89
107	1	107	524	541	0.465	0.233	125
108	1	108	526	541	0.258	0.129	77
109	1	109	527	540	0.182	0.091	149
110	1	110	527	538	0.258	0.129	124
111	1	111	528	538	0.129	0.065	160
112	1	112	530	538	0.258	0.129	98
113	1	113	532	538	0.258	0.129	120
114	1	114	533	540	0.288	0.144	96
115	1	115	534	541	0.182	0.091	153
116	1	116	534	542	0.129	0.065	55
117	1	117	535	543	0.182	0.091	130
118	1	118	534	540	0.408	0.204	67
119	1	119	535	538	0.288	0.144	111
120	1	120	534	536	0.288	0.144	177
121	1	121	535	536	0.129	0.065	75
122	1	122	538	535	0.408	0.204	50
123	1	123	538	535	0.000	0.000	53
124	1	124	540	532	0.465	0.233	153
125	1	125	540	534	0.258	0.129	115
126	1	126	540	533	0.129	0.065	92
127	1	127	540	531	0.258	0.129	63
128	1	128	542	529	0.365	0.182	116
129	1	129	545	529	0.387	0.194	102
130	1	130	546	528	0.182	0.091	77
131	1	131	546	527	0.129	0.065	96
132	1	132	548	528	0.288	0.144	70
133	1	133	550	528	0.258	0.129	133
134	1	134	549	528	0.129	0.065	102
135	1	135	549	528	0.000	0.000	136
136	1	136	550	529	0.182	0.091	38
137	1	137	550	527	0.258	0.129	77
138	1	138	550	528	0.129	0.065	59
139	1	139	549	527	0.182	0.091	79
140	1	140	549	527	0.000	0.000	94
141	1	141	546	527	0.387	0.194	112
142	1	142	547	527	0.129	0.065	87
143	1	143	547	527	0.000	0.000	134
144	1	144	547	527	0.000	0.000	132
145	1	145	548	527	0.129	0.065	101
146	1	146	548	528	0.129	0.065	78
147	1	147	550	528	0.258	0.129	125
148	1	148	549	527	0.182	0.091	118
149	1	149	548	527	0.129	0.065	168
150	1	150	548	527	0.000	0.000	110
151	1	151	548	528	0.129	0.065	224
152	1	152	547	528	0.129	0.065	50
153	1	153	544	526	0.465	0.233	59
154	1	154	543	527	0.182	0.091	4
155	1	155	543	527	0.000	0.000	93
156	1	156	542	528	0.182	0.091	138
157	1	157	544	528	0.258	0.129	102
158	1	158	544	528	0.000	0.000	122
159	1	159	544	528	0.000	0.000	142
160	1	160	544	528	0.000	0.000	92
161	1	161	544	528	0.000	0.000	101
162	1	162	544	526	0.258	0.129	94
163	1	163	544	526	0.000	0.000	156
164	1	164	544	526	0.000	0.000	213
165	1	165	544	527	0.129	0.065	149
166	1	166	544	529	0.258	0.129	49
167	1	167	544	530	0.129	0.065	125
168	1	168	544	530	0.000	0.000	66
169	1	169	544	530	0.000	0.000	85
170	1	170	544	529	0.129	0.065	94
171	1	171	545	529	0.129	0.065	7
172	1	172	546	526	0.408	0.204	80
173	1	173	547	525	0.182	0.091	56
174	1	174	549	524	0.288	0.144	77
175	1	175	550	523	0.182	0.091	59
176	1	176	550	523	0.000	0.000	45
177	1	177	551	521	0.288	0.144	85
178	1	178	552	520	0.182	0.091	101
179	1	179	553	518	0.288	0.144	148
180	1	180	554	516	0.288	0.144	142
181	1	181	554	516	0.000	0.000	153
182	1	182	554	515	0.129	0.065	137
183	1	183	554	513	0.258	0.129	84
184	1	184	554	513	0.000	0.000	68
185	1	185	554	512	0.129	0.065	86
186	1	186	555	512	0.129	0.065	167
187	1	187	557	513	0.288	0.144	112
188	1	188	558	512	0.182	0.091	126
189	1	189	559	511	0.182	0.091	133
190	1	190	559	511	0.000	0.000	154
191	1	191	560	510	0.182	0.091	119
192	1	192	561	510	0.129	0.065	49
193	1	193	564	509	0.408	0.204	111
194	1	194	564	509	0.000	0.000	142
195	1	195	566	510	0.288	0.144	200
196	1	196	568	509	0.288	0.144	165
197	1	197	568	509	0.000	0.000	133
198	1	198	568	509	0.000	0.000	114
199	1	199	568	508	0.129	0.065	118
200	1	200	568	508	0.000	0.000	90
201	1	201	568	507	0.129	0.065	171
202	1	202	568	507	0.000	0.000	103
203	1	203	568	507	0.000	0.000	93
204	1	204	569	507	0.129	0.065	116
205	1	205	569	507	0.000	0.000	107
206	1	206	569	508	0.129	0.065	65
207	1	207	570	508	0.129	0.065	60
208	1	208	570	507	0.129	0.065	80
209	1	209	571	507	0.129	0.065	89
210	1	210	571	508	0.129	0.065	107
211	1	211	571	509	0.129	0.065	21
212	1	212	569	508	0.288	0.144	157
213	1	213	568	508	0.129	0.065	116
214	1	214	569	508	0.129	0.065	87
215	1	215	570	507	0.182	0.091	138
216	1	216	571	507	0.129	0.065	190
217	1	217	571	507	0.000	0.000	94
218	1	218	573	506	0.288	0.144	66
219	1	219	574	504	0.288	0.144	110
220	1	220	576	504	0.258	0.129	197
221	1	221	576	504	0.000	0.000	107
222	1	222	576	504	0.000	0.000	34
223	1	223	585	508	1.271	0.635	5
224	1	224	583	505	0.465	0.233	54
225	1	225	584	501	0.532	0.266	102
226	1	226	584	501	0.000	0.000	69
227	1	227	586	500	0.288	0.144	121
228	1	228	586	499	0.129	0.065	120
229	1	229	586	498	0.129	0.065	132
230	1	230	588	499	0.288	0.144	113
231	1	231	588	499	0.000	0.000	131
232	1	232	589	500	0.182	0.091	64
233	1	233	590	499	0.182	0.091	107
234	1	234	594	497	0.577	0.288	103
235	1	235	594	496	0.129	0.065	177
236	1	236	594	496	0.000	0.000	133
237	1	237	596	496	0.258	0.129	118
238	1	238	597	496	0.129	0.065	136
239	1	239	597	496	0.000	0.000	124
240	1	240	599	494	0.365	0.182	6
241	1	241	600	496	0.288	0.144	96
242	1	242	600	498	0.258	0.129	81
243	1	243	600	498	0.000	0.000	172
244	1	244	601	496	0.288	0.144	124
245	1	245	602	495	0.182	0.091	70
246	1	246	607	493	0.695	0.347	98
247	1	247	608	493	0.129	0.065	135
248	1	248	608	493	0.000	0.000	169
249	1	249	610	492	0.288	0.144	114
250	1	250	612	492	0.258	0.129	89
251	1	251	613	492	0.129	0.065	107
252	1	252	618	493	0.658	0.329	52
253	1	253	619	492	0.182	0.091	103
254	1	254	622	492	0.387	0.194	157
255	1	255	624	492	0.258	0.129	152
256	1	256	626	490	0.365	0.182	175
257	1	257	628	490	0.258	0.129	127
258	1	258	631	489	0.408	0.204	154
259	1	259	634	490	0.408	0.204	116
260	1	260	635	490	0.129	0.065	49
261	1	261	637	490	0.258	0.129	71
262	1	262	640	489	0.408	0.204	110
263	1	263	643	488	0.408	0.204	87
264	1	264	645	486	0.365	0.182	148
265	1	265	651	484	0.816	0.408	34
266	1	266	650	484	0.129	0.065	159
267	1	267	650	484	0.000	0.000	47
268	1	268	655	483	0.658	0.329	138
269	1	269	656	483	0.129	0.065	91
270	1	270	657	483	0.129	0.065	84
271	1	271	658	482	0.182	0.091	32
272	1	272	659	482	0.129	0.065	133
273	1	273	662	482	0.387	0.194	143
274	1	274	664	482	0.258	0.129	53
275	1	275	665	480	0.288	0.144	91
276	1	276	668	479	0.408	0.204	60
277	1	277	668	479	0.000	0.000	169
278	1	278	669	477	0.288	0.144	132
279	1	279	669	477	0.000	0.000	69
280	1	280	671	478	0.288	0.144	102
281	1	281	671	478	0.000	0.000	72
282	1	282	674	477	0.408	0.204	50
283	1	283	676	476	0.288	0.144	41
284	1	284	676	476	0.000	0.000	21
285	1	285	676	476	0.000	0.000	60
286	1	286	676	476	0.000	0.000	57
287	1	287	680	475	0.532	0.266	103
288	1	288	682	475	0.258	0.129	82
289	1	289	681	474	0.182	0.091	53
290	1	290	681	474	0.000	0.000	124
291	1	291	683	473	0.288	0.144	79
292	1	292	684	473	0.129	0.065	152
293	1	293	687	472	0.408	0.204	124
294	1	294	691	471	0.532	0.266	50
295	1	295	693	470	0.288	0.144	176
296	1	296	695	470	0.258	0.129	142
297	1	297	696	470	0.129	0.065	121
298	1	298	698	468	0.365	0.182	65
299	1	299	700	468	0.258	0.129	132
300	1	300	704	466	0.577	0.288	68
