	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
150	1	150	893	931	0.2580	0.1290	102
151	1	151	893	933	0.2580	0.1290	56
152	1	152	893	933	0.0000	0.0000	51
153	1	153	893	933	0.0000	0.0000	36
154	1	154	891	929	0.5769	0.2885	58
155	1	155	889	929	0.2580	0.1290	61
156	1	156	889	929	0.0000	0.0000	33
157	1	157	889	929	0.0000	0.0000	17
158	1	158	889	929	0.0000	0.0000	42
159	1	159	889	929	0.0000	0.0000	22
160	1	160	889	929	0.0000	0.0000	14
161	1	161	889	929	0.0000	0.0000	19
162	1	162	889	929	0.0000	0.0000	15
163	1	163	889	929	0.0000	0.0000	21
164	1	164	889	929	0.0000	0.0000	38
165	1	165	889	929	0.0000	0.0000	19
166	1	166	889	929	0.0000	0.0000	8
167	1	167	889	929	0.0000	0.0000	32
168	1	168	889	929	0.0000	0.0000	6
169	1	169	889	929	0.0000	0.0000	21
170	1	170	889	929	0.0000	0.0000	33
171	1	171	889	929	0.0000	0.0000	23
172	1	172	889	929	0.0000	0.0000	23
173	1	173	893	912	22.529	11.264	73
174	1	174	893	912	0.0000	0.0000	34
175	1	175	893	912	0.0000	0.0000	33
176	1	176	893	912	0.0000	0.0000	46
177	1	177	895	910	0.3649	0.1824	142
178	1	178	895	910	0.0000	0.0000	70
179	1	179	897	906	0.5769	0.2885	114
180	1	180	897	903	0.3870	0.1935	221
181	1	181	897	903	0.0000	0.0000	104
182	1	182	897	903	0.0000	0.0000	26
183	1	183	897	899	0.5160	0.2580	124
184	1	184	897	897	0.2580	0.1290	177
185	1	185	893	895	0.5769	0.2885	42
186	1	186	893	891	0.5160	0.2580	68
187	1	187	895	886	0.6947	0.3473	103
188	1	188	895	886	0.0000	0.0000	121
189	1	189	895	884	0.2580	0.1290	40
190	1	190	893	882	0.3649	0.1824	82
191	1	191	893	882	0.0000	0.0000	208
192	1	192	893	882	0.0000	0.0000	116
193	1	193	893	882	0.0000	0.0000	59
194	1	194	893	878	0.5160	0.2580	80
195	1	195	893	878	0.0000	0.0000	46
196	1	196	893	878	0.0000	0.0000	86
197	1	197	893	878	0.0000	0.0000	122
198	1	198	893	878	0.0000	0.0000	36
199	1	199	893	878	0.0000	0.0000	19
200	1	200	893	878	0.0000	0.0000	18
201	1	201	893	878	0.0000	0.0000	17
202	1	202	893	878	0.0000	0.0000	0
