	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	1046	1562	-10.000	-10.000	21
2	1	2	1040	1554	12.900	0.6450	0
3	1	3	1040	1554	0.0000	0.0000	0
4	1	4	1040	1554	0.0000	0.0000	1
5	1	5	1040	1554	0.0000	0.0000	29
6	1	6	1040	1554	0.0000	0.0000	2
7	1	7	1040	1554	0.0000	0.0000	7
8	1	8	1040	1554	0.0000	0.0000	2
9	1	9	1040	1554	0.0000	0.0000	1
10	1	10	1040	1554	0.0000	0.0000	2
11	1	11	1040	1554	0.0000	0.0000	30
12	1	12	1040	1554	0.0000	0.0000	16
13	1	13	1040	1554	0.0000	0.0000	17
14	1	14	1040	1554	0.0000	0.0000	2
15	1	15	1040	1554	0.0000	0.0000	5
16	1	16	1040	1554	0.0000	0.0000	0
17	1	17	1040	1552	0.2580	0.1290	0
18	1	18	1042	1548	0.5769	0.2885	0
19	1	19	1044	1548	0.2580	0.1290	0
20	1	20	1044	1546	0.2580	0.1290	23
21	1	21	1044	1546	0.0000	0.0000	18
22	1	22	1044	1546	0.0000	0.0000	41
23	1	23	1044	1546	0.0000	0.0000	14
24	1	24	1044	1546	0.0000	0.0000	28
25	1	25	1044	1546	0.0000	0.0000	0
26	1	26	1044	1546	0.0000	0.0000	6
27	1	27	1038	1538	12.900	0.6450	0
28	1	28	1040	1538	0.2580	0.1290	0
29	1	29	1040	1538	0.0000	0.0000	0
30	1	30	1040	1538	0.0000	0.0000	0
31	1	31	1040	1538	0.0000	0.0000	0
32	1	32	1040	1538	0.0000	0.0000	0
33	1	33	1040	1538	0.0000	0.0000	0
34	1	34	1040	1538	0.0000	0.0000	9
35	1	35	1040	1538	0.0000	0.0000	13
36	1	36	1040	1538	0.0000	0.0000	0
37	1	37	1040	1538	0.0000	0.0000	0
38	1	38	1040	1538	0.0000	0.0000	0
39	1	39	1040	1538	0.0000	0.0000	4
40	1	40	1040	1538	0.0000	0.0000	11
41	1	41	1040	1538	0.0000	0.0000	11
42	1	42	1040	1538	0.0000	0.0000	33
43	1	43	1040	1538	0.0000	0.0000	0
44	1	44	1040	1538	0.0000	0.0000	19
45	1	45	1040	1536	0.2580	0.1290	47
46	1	46	1040	1536	0.0000	0.0000	4
47	1	47	1040	1536	0.0000	0.0000	0
48	1	48	1040	1536	0.0000	0.0000	22
49	1	49	1040	1536	0.0000	0.0000	2
50	1	50	1040	1536	0.0000	0.0000	0
51	1	51	1040	1536	0.0000	0.0000	12
52	1	52	1040	1536	0.0000	0.0000	20
53	1	53	1040	1534	0.2580	0.1290	0
54	1	54	1040	1534	0.0000	0.0000	1
55	1	55	1040	1534	0.0000	0.0000	17
56	1	56	1040	1534	0.0000	0.0000	0
57	1	57	1040	1534	0.0000	0.0000	0
58	1	58	1040	1534	0.0000	0.0000	0
59	1	59	1042	1532	0.3649	0.1824	0
60	1	60	1042	1530	0.2580	0.1290	38
61	1	61	1042	1530	0.0000	0.0000	13
62	1	62	1044	1530	0.2580	0.1290	5
63	1	63	1046	1528	0.3649	0.1824	28
64	1	64	1044	1528	0.2580	0.1290	60
65	1	65	1044	1526	0.2580	0.1290	1
66	1	66	1046	1526	0.2580	0.1290	0
67	1	67	1046	1524	0.2580	0.1290	0
68	1	68	1046	1524	0.0000	0.0000	0
69	1	69	1046	1524	0.0000	0.0000	14
70	1	70	1046	1524	0.0000	0.0000	0
71	1	71	1046	1524	0.0000	0.0000	22
72	1	72	1046	1524	0.0000	0.0000	0
73	1	73	1046	1524	0.0000	0.0000	0
74	1	74	1046	1524	0.0000	0.0000	41
75	1	75	1046	1524	0.0000	0.0000	6
76	1	76	1046	1524	0.0000	0.0000	23
77	1	77	1046	1522	0.2580	0.1290	21
78	1	78	1046	1522	0.0000	0.0000	7
79	1	79	1046	1522	0.0000	0.0000	0
80	1	80	1046	1522	0.0000	0.0000	14
81	1	81	1046	1522	0.0000	0.0000	21
82	1	82	1048	1522	0.2580	0.1290	2
83	1	83	1048	1522	0.0000	0.0000	18
84	1	84	1048	1522	0.0000	0.0000	46
85	1	85	1048	1522	0.0000	0.0000	0
86	1	86	1048	1522	0.0000	0.0000	22
87	1	87	1048	1522	0.0000	0.0000	0
88	1	88	1048	1520	0.2580	0.1290	0
89	1	89	1050	1518	0.3649	0.1824	0
90	1	90	1050	1518	0.0000	0.0000	9
91	1	91	1050	1518	0.0000	0.0000	38
92	1	92	1050	1518	0.0000	0.0000	0
93	1	93	1050	1518	0.0000	0.0000	0
94	1	94	1052	1514	0.5769	0.2885	11
95	1	95	1052	1514	0.0000	0.0000	0
96	1	96	1052	1510	0.5160	0.2580	0
97	1	97	1052	1510	0.0000	0.0000	10
98	1	98	1054	1510	0.2580	0.1290	6
99	1	99	1054	1508	0.2580	0.1290	40
100	1	100	1054	1508	0.0000	0.0000	49
101	1	101	1054	1508	0.0000	0.0000	3
102	1	102	1054	1508	0.0000	0.0000	0
103	1	103	1054	1506	0.2580	0.1290	0
104	1	104	1054	1506	0.0000	0.0000	0
105	1	105	1054	1506	0.0000	0.0000	6
106	1	106	1048	1504	0.8159	0.4079	22
107	1	107	1048	1504	0.0000	0.0000	0
108	1	108	1050	1504	0.2580	0.1290	33
109	1	109	1052	1504	0.2580	0.1290	13
110	1	110	1052	1498	0.7740	0.3870	55
111	1	111	1054	1498	0.2580	0.1290	10
112	1	112	1054	1498	0.0000	0.0000	14
113	1	113	1054	1498	0.0000	0.0000	26
114	1	114	1050	1496	0.5769	0.2885	0
115	1	115	1050	1492	0.5160	0.2580	29
116	1	116	1050	1492	0.0000	0.0000	3
