	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
141	1	141	660	408	0.258	0.129	226
142	1	142	660	405	0.387	0.194	234
143	1	143	660	404	0.129	0.065	178
144	1	144	659	403	0.182	0.091	177
145	1	145	659	403	0.000	0.000	185
146	1	146	659	403	0.000	0.000	237
147	1	147	658	400	0.408	0.204	172
148	1	148	657	398	0.288	0.144	194
149	1	149	657	398	0.000	0.000	219
150	1	150	660	397	0.408	0.204	253
151	1	151	658	394	0.465	0.233	226
152	1	152	658	394	0.000	0.000	224
153	1	153	657	392	0.288	0.144	203
154	1	154	657	390	0.258	0.129	202
155	1	155	657	389	0.129	0.065	222
156	1	156	656	388	0.182	0.091	240
157	1	157	656	388	0.000	0.000	216
158	1	158	656	386	0.258	0.129	231
159	1	159	656	384	0.258	0.129	240
160	1	160	656	381	0.387	0.194	198
161	1	161	656	380	0.129	0.065	158
162	1	162	656	380	0.000	0.000	149
163	1	163	656	378	0.258	0.129	206
164	1	164	656	378	0.000	0.000	234
165	1	165	656	378	0.000	0.000	243
166	1	166	654	372	0.816	0.408	227
167	1	167	654	370	0.258	0.129	241
168	1	168	654	367	0.387	0.194	193
169	1	169	654	365	0.258	0.129	201
170	1	170	654	364	0.129	0.065	219
171	1	171	653	363	0.182	0.091	211
172	1	172	653	362	0.129	0.065	194
173	1	173	653	362	0.000	0.000	186
174	1	174	651	360	0.365	0.182	185
175	1	175	651	360	0.000	0.000	176
176	1	176	651	360	0.000	0.000	227
177	1	177	651	360	0.000	0.000	232
178	1	178	650	357	0.408	0.204	216
179	1	179	648	357	0.258	0.129	171
180	1	180	648	355	0.258	0.129	204
181	1	181	650	353	0.365	0.182	210
182	1	182	649	352	0.182	0.091	212
183	1	183	649	351	0.129	0.065	210
184	1	184	650	349	0.288	0.144	245
185	1	185	650	349	0.000	0.000	229
186	1	186	650	346	0.387	0.194	210
187	1	187	649	342	0.532	0.266	231
188	1	188	649	342	0.000	0.000	210
189	1	189	649	342	0.000	0.000	206
190	1	190	649	340	0.258	0.129	236
191	1	191	650	340	0.129	0.065	219
192	1	192	650	340	0.000	0.000	177
193	1	193	650	340	0.000	0.000	221
194	1	194	650	338	0.258	0.129	200
195	1	195	649	336	0.288	0.144	223
196	1	196	649	334	0.258	0.129	197
197	1	197	650	331	0.408	0.204	219
198	1	198	650	330	0.129	0.065	252
199	1	199	650	328	0.258	0.129	225
200	1	200	649	324	0.532	0.266	197
201	1	201	649	321	0.387	0.194	226
202	1	202	649	321	0.000	0.000	250
203	1	203	648	318	0.408	0.204	229
204	1	204	648	316	0.258	0.129	237
205	1	205	648	314	0.258	0.129	191
206	1	206	647	314	0.129	0.065	221
207	1	207	645	312	0.365	0.182	206
208	1	208	644	311	0.182	0.091	174
209	1	209	643	310	0.182	0.091	197
210	1	210	642	309	0.182	0.091	199
211	1	211	642	308	0.129	0.065	211
212	1	212	642	308	0.000	0.000	179
213	1	213	640	305	0.465	0.233	240
214	1	214	640	303	0.258	0.129	193
215	1	215	641	300	0.408	0.204	214
216	1	216	641	300	0.000	0.000	202
217	1	217	641	299	0.129	0.065	170
218	1	218	641	299	0.000	0.000	226
219	1	219	641	297	0.258	0.129	233
220	1	220	640	295	0.288	0.144	241
221	1	221	638	292	0.465	0.233	198
222	1	222	638	292	0.000	0.000	255
223	1	223	638	290	0.258	0.129	173
224	1	224	638	289	0.129	0.065	220
225	1	225	638	288	0.129	0.065	249
226	1	226	638	287	0.129	0.065	210
227	1	227	638	287	0.000	0.000	216
228	1	228	638	286	0.129	0.065	247
229	1	229	638	286	0.000	0.000	242
230	1	230	638	285	0.129	0.065	225
231	1	231	637	282	0.408	0.204	214
232	1	232	637	281	0.129	0.065	217
233	1	233	637	279	0.258	0.129	233
234	1	234	637	279	0.000	0.000	232
235	1	235	637	278	0.129	0.065	214
236	1	236	637	277	0.129	0.065	245
237	1	237	637	276	0.129	0.065	212
238	1	238	637	276	0.000	0.000	227
239	1	239	637	276	0.000	0.000	198
240	1	240	637	275	0.129	0.065	241
241	1	241	636	274	0.182	0.091	215
242	1	242	635	272	0.288	0.144	244
243	1	243	634	272	0.129	0.065	215
244	1	244	634	271	0.129	0.065	217
245	1	245	634	270	0.129	0.065	235
246	1	246	633	268	0.288	0.144	241
247	1	247	632	266	0.288	0.144	176
248	1	248	632	266	0.000	0.000	174
249	1	249	631	266	0.129	0.065	196
250	1	250	631	265	0.129	0.065	244
251	1	251	631	265	0.000	0.000	203
252	1	252	631	265	0.000	0.000	204
253	1	253	631	265	0.000	0.000	201
254	1	254	630	264	0.182	0.091	210
255	1	255	630	264	0.000	0.000	226
256	1	256	630	264	0.000	0.000	200
257	1	257	631	264	0.129	0.065	186
258	1	258	631	264	0.000	0.000	183
259	1	259	631	262	0.258	0.129	196
260	1	260	631	262	0.000	0.000	175
261	1	261	631	262	0.000	0.000	152
262	1	262	631	262	0.000	0.000	209
263	1	263	631	261	0.129	0.065	197
264	1	264	631	260	0.129	0.065	184
265	1	265	631	259	0.129	0.065	212
266	1	266	632	258	0.182	0.091	204
267	1	267	632	257	0.129	0.065	234
268	1	268	632	256	0.129	0.065	228
269	1	269	632	256	0.000	0.000	233
270	1	270	632	256	0.000	0.000	220
271	1	271	632	255	0.129	0.065	229
272	1	272	631	254	0.182	0.091	231
273	1	273	631	254	0.000	0.000	225
274	1	274	631	254	0.000	0.000	245
275	1	275	632	255	0.182	0.091	227
276	1	276	632	255	0.000	0.000	215
277	1	277	632	255	0.000	0.000	180
278	1	278	633	254	0.182	0.091	235
279	1	279	633	254	0.000	0.000	222
280	1	280	633	254	0.000	0.000	210
281	1	281	633	254	0.000	0.000	175
282	1	282	633	254	0.000	0.000	161
283	1	283	633	254	0.000	0.000	224
284	1	284	633	254	0.000	0.000	222
285	1	285	633	254	0.000	0.000	229
286	1	286	633	254	0.000	0.000	249
287	1	287	633	253	0.129	0.065	205
288	1	288	633	253	0.000	0.000	240
289	1	289	633	253	0.000	0.000	205
290	1	290	633	253	0.000	0.000	186
291	1	291	633	253	0.000	0.000	174
292	1	292	633	253	0.000	0.000	137
293	1	293	636	254	0.408	0.204	180
294	1	294	636	254	0.000	0.000	147
295	1	295	636	254	0.000	0.000	224
296	1	296	634	254	0.258	0.129	254
297	1	297	634	255	0.129	0.065	235
298	1	298	634	255	0.000	0.000	184
299	1	299	636	256	0.288	0.144	171
300	1	300	636	256	0.000	0.000	193
