	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	543	789	-1.000	-1.000	54
2	1	2	543	790	0.129	0.065	50
3	1	3	542	790	0.129	0.065	66
4	1	4	543	788	0.288	0.144	48
5	1	5	542	789	0.182	0.091	95
6	1	6	542	789	0.000	0.000	50
7	1	7	542	791	0.258	0.129	57
8	1	8	541	792	0.182	0.091	70
9	1	9	542	792	0.129	0.065	46
10	1	10	542	793	0.129	0.065	27
11	1	11	542	792	0.129	0.065	43
12	1	12	542	791	0.129	0.065	28
13	1	13	545	792	0.408	0.204	57
14	1	14	545	792	0.000	0.000	14
15	1	15	546	790	0.288	0.144	49
16	1	16	544	790	0.258	0.129	16
17	1	17	544	790	0.000	0.000	38
18	1	18	544	790	0.000	0.000	59
19	1	19	544	790	0.000	0.000	40
20	1	20	543	790	0.129	0.065	46
21	1	21	543	789	0.129	0.065	45
22	1	22	542	786	0.408	0.204	16
23	1	23	541	788	0.288	0.144	30
24	1	24	541	788	0.000	0.000	48
25	1	25	541	788	0.000	0.000	101
26	1	26	541	788	0.000	0.000	95
27	1	27	541	788	0.000	0.000	17
28	1	28	542	788	0.129	0.065	73
29	1	29	542	788	0.000	0.000	30
30	1	30	542	790	0.258	0.129	33
31	1	31	542	790	0.000	0.000	65
32	1	32	543	790	0.129	0.065	51
33	1	33	543	790	0.000	0.000	97
34	1	34	542	789	0.182	0.091	66
35	1	35	544	788	0.288	0.144	8
36	1	36	543	790	0.288	0.144	40
37	1	37	542	791	0.182	0.091	13
38	1	38	542	791	0.000	0.000	21
39	1	39	542	791	0.000	0.000	13
40	1	40	541	789	0.288	0.144	42
41	1	41	541	790	0.129	0.065	63
42	1	42	540	791	0.182	0.091	19
43	1	43	540	791	0.000	0.000	28
44	1	44	540	788	0.387	0.194	27
45	1	45	538	790	0.365	0.182	34
46	1	46	538	790	0.000	0.000	36
47	1	47	538	790	0.000	0.000	17
48	1	48	542	787	0.645	0.323	53
49	1	49	542	787	0.000	0.000	39
50	1	50	542	788	0.129	0.065	57
51	1	51	542	788	0.000	0.000	18
52	1	52	541	788	0.129	0.065	16
53	1	53	540	786	0.288	0.144	29
54	1	54	540	786	0.000	0.000	30
55	1	55	539	786	0.129	0.065	19
56	1	56	539	786	0.000	0.000	7
57	1	57	539	786	0.000	0.000	39
58	1	58	536	786	0.387	0.194	38
59	1	59	536	786	0.000	0.000	15
60	1	60	536	785	0.129	0.065	72
61	1	61	536	785	0.000	0.000	63
62	1	62	537	784	0.182	0.091	59
63	1	63	537	784	0.000	0.000	47
64	1	64	537	786	0.258	0.129	48
65	1	65	538	784	0.288	0.144	29
66	1	66	538	784	0.000	0.000	38
67	1	67	537	784	0.129	0.065	107
68	1	68	537	784	0.000	0.000	16
69	1	69	536	787	0.408	0.204	50
70	1	70	536	786	0.129	0.065	53
71	1	71	536	786	0.000	0.000	12
72	1	72	536	784	0.258	0.129	33
73	1	73	536	784	0.000	0.000	69
74	1	74	536	782	0.258	0.129	19
75	1	75	536	782	0.000	0.000	39
76	1	76	536	782	0.000	0.000	26
77	1	77	536	782	0.000	0.000	33
78	1	78	536	782	0.000	0.000	5
79	1	79	536	780	0.258	0.129	60
80	1	80	536	780	0.000	0.000	35
81	1	81	536	780	0.000	0.000	19
82	1	82	535	778	0.288	0.144	65
83	1	83	534	776	0.288	0.144	36
84	1	84	535	776	0.129	0.065	49
85	1	85	535	775	0.129	0.065	37
86	1	86	535	776	0.129	0.065	70
87	1	87	536	776	0.129	0.065	40
88	1	88	535	775	0.182	0.091	70
