	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	600	1428	-10.000	-10.000	2
2	1	2	606	1424	0.9302	0.4651	14
3	1	3	606	1426	0.2580	0.1290	6
4	1	4	606	1426	0.0000	0.0000	42
5	1	5	606	1426	0.0000	0.0000	7
6	1	6	606	1426	0.0000	0.0000	12
7	1	7	606	1426	0.0000	0.0000	6
8	1	8	606	1426	0.0000	0.0000	11
9	1	9	606	1426	0.0000	0.0000	15
10	1	10	606	1426	0.0000	0.0000	0
11	1	11	606	1426	0.0000	0.0000	4
12	1	12	608	1426	0.2580	0.1290	25
13	1	13	608	1426	0.0000	0.0000	6
14	1	14	608	1420	0.7740	0.3870	26
15	1	15	610	1418	0.3649	0.1824	25
16	1	16	610	1416	0.2580	0.1290	34
17	1	17	610	1416	0.0000	0.0000	5
18	1	18	610	1416	0.0000	0.0000	13
19	1	19	610	1416	0.0000	0.0000	1
20	1	20	610	1414	0.2580	0.1290	17
21	1	21	610	1412	0.2580	0.1290	2
22	1	22	610	1412	0.0000	0.0000	23
23	1	23	610	1412	0.0000	0.0000	2
24	1	24	612	1410	0.3649	0.1824	0
25	1	25	612	1410	0.0000	0.0000	0
26	1	26	612	1410	0.0000	0.0000	0
27	1	27	612	1410	0.0000	0.0000	14
28	1	28	612	1410	0.0000	0.0000	16
29	1	29	612	1410	0.0000	0.0000	4
30	1	30	614	1408	0.3649	0.1824	8
31	1	31	614	1408	0.0000	0.0000	5
32	1	32	614	1408	0.0000	0.0000	6
33	1	33	614	1408	0.0000	0.0000	11
34	1	34	614	1404	0.5160	0.2580	33
35	1	35	614	1404	0.0000	0.0000	32
36	1	36	616	1404	0.2580	0.1290	26
37	1	37	616	1402	0.2580	0.1290	3
38	1	38	616	1402	0.0000	0.0000	15
39	1	39	616	1402	0.0000	0.0000	37
40	1	40	616	1400	0.2580	0.1290	6
41	1	41	616	1400	0.0000	0.0000	17
42	1	42	616	1398	0.2580	0.1290	0
43	1	43	616	1396	0.2580	0.1290	15
44	1	44	620	1394	0.5769	0.2885	12
45	1	45	620	1392	0.2580	0.1290	0
46	1	46	620	1392	0.0000	0.0000	4
47	1	47	622	1390	0.3649	0.1824	24
48	1	48	624	1388	0.3649	0.1824	12
49	1	49	624	1388	0.0000	0.0000	29
50	1	50	624	1388	0.0000	0.0000	25
51	1	51	624	1388	0.0000	0.0000	0
52	1	52	624	1388	0.0000	0.0000	10
53	1	53	624	1388	0.0000	0.0000	27
54	1	54	624	1388	0.0000	0.0000	2
55	1	55	624	1388	0.0000	0.0000	22
56	1	56	624	1386	0.2580	0.1290	8
57	1	57	624	1382	0.5160	0.2580	46
58	1	58	624	1380	0.2580	0.1290	10
59	1	59	624	1380	0.0000	0.0000	1
60	1	60	624	1380	0.0000	0.0000	8
61	1	61	624	1378	0.2580	0.1290	13
62	1	62	626	1378	0.2580	0.1290	0
63	1	63	626	1376	0.2580	0.1290	18
64	1	64	626	1376	0.0000	0.0000	4
65	1	65	630	1374	0.5769	0.2885	24
66	1	66	630	1374	0.0000	0.0000	18
67	1	67	632	1372	0.3649	0.1824	29
68	1	68	632	1370	0.2580	0.1290	16
69	1	69	632	1370	0.0000	0.0000	8
70	1	70	632	1370	0.0000	0.0000	6
71	1	71	632	1370	0.0000	0.0000	17
72	1	72	632	1370	0.0000	0.0000	5
73	1	73	632	1370	0.0000	0.0000	11
74	1	74	632	1370	0.0000	0.0000	8
75	1	75	632	1370	0.0000	0.0000	16
76	1	76	632	1368	0.2580	0.1290	16
77	1	77	632	1368	0.0000	0.0000	9
78	1	78	632	1368	0.0000	0.0000	10
79	1	79	632	1368	0.0000	0.0000	9
80	1	80	632	1366	0.2580	0.1290	0
81	1	81	632	1364	0.2580	0.1290	9
82	1	82	632	1364	0.0000	0.0000	33
83	1	83	632	1364	0.0000	0.0000	1
84	1	84	632	1364	0.0000	0.0000	0
85	1	85	632	1364	0.0000	0.0000	12
86	1	86	632	1364	0.0000	0.0000	15
87	1	87	632	1364	0.0000	0.0000	21
88	1	88	632	1364	0.0000	0.0000	3
89	1	89	632	1364	0.0000	0.0000	0
90	1	90	632	1364	0.0000	0.0000	2
91	1	91	632	1364	0.0000	0.0000	10
92	1	92	632	1364	0.0000	0.0000	11
93	1	93	632	1364	0.0000	0.0000	19
94	1	94	632	1362	0.2580	0.1290	6
95	1	95	632	1362	0.0000	0.0000	0
96	1	96	632	1362	0.0000	0.0000	0
97	1	97	632	1362	0.0000	0.0000	29
98	1	98	632	1362	0.0000	0.0000	5
99	1	99	632	1362	0.0000	0.0000	6
100	1	100	632	1362	0.0000	0.0000	0
101	1	101	632	1362	0.0000	0.0000	2
102	1	102	632	1362	0.0000	0.0000	5
103	1	103	632	1362	0.0000	0.0000	6
104	1	104	632	1362	0.0000	0.0000	14
105	1	105	632	1362	0.0000	0.0000	0
106	1	106	632	1362	0.0000	0.0000	10
107	1	107	632	1362	0.0000	0.0000	14
108	1	108	632	1362	0.0000	0.0000	27
109	1	109	632	1362	0.0000	0.0000	14
110	1	110	632	1362	0.0000	0.0000	15
111	1	111	632	1360	0.2580	0.1290	5
112	1	112	632	1360	0.0000	0.0000	7
113	1	113	632	1358	0.2580	0.1290	7
114	1	114	634	1356	0.3649	0.1824	11
115	1	115	636	1356	0.2580	0.1290	8
116	1	116	636	1356	0.0000	0.0000	11
117	1	117	636	1354	0.2580	0.1290	12
118	1	118	636	1354	0.0000	0.0000	0
119	1	119	636	1354	0.0000	0.0000	9
120	1	120	636	1354	0.0000	0.0000	2
121	1	121	636	1354	0.0000	0.0000	5
122	1	122	636	1354	0.0000	0.0000	33
123	1	123	638	1354	0.2580	0.1290	12
124	1	124	638	1354	0.0000	0.0000	19
125	1	125	640	1352	0.3649	0.1824	0
126	1	126	640	1352	0.0000	0.0000	7
127	1	127	640	1352	0.0000	0.0000	17
128	1	128	640	1350	0.2580	0.1290	12
129	1	129	640	1350	0.0000	0.0000	7
130	1	130	640	1350	0.0000	0.0000	8
131	1	131	640	1348	0.2580	0.1290	1
132	1	132	638	1348	0.2580	0.1290	4
133	1	133	638	1348	0.0000	0.0000	6
134	1	134	638	1348	0.0000	0.0000	14
135	1	135	638	1348	0.0000	0.0000	10
136	1	136	638	1348	0.0000	0.0000	14
137	1	137	638	1346	0.2580	0.1290	0
138	1	138	640	1344	0.3649	0.1824	7
139	1	139	640	1344	0.0000	0.0000	0
140	1	140	640	1344	0.0000	0.0000	10
141	1	141	640	1342	0.2580	0.1290	5
142	1	142	640	1340	0.2580	0.1290	2
143	1	143	640	1340	0.0000	0.0000	5
144	1	144	640	1338	0.2580	0.1290	15
145	1	145	640	1338	0.0000	0.0000	18
146	1	146	640	1336	0.2580	0.1290	0
147	1	147	640	1336	0.0000	0.0000	16
148	1	148	640	1336	0.0000	0.0000	0
149	1	149	640	1334	0.2580	0.1290	22
150	1	150	640	1334	0.0000	0.0000	0
151	1	151	640	1334	0.0000	0.0000	8
152	1	152	640	1334	0.0000	0.0000	6
153	1	153	640	1334	0.0000	0.0000	0
154	1	154	642	1332	0.3649	0.1824	12
155	1	155	642	1332	0.0000	0.0000	2
156	1	156	644	1330	0.3649	0.1824	9
157	1	157	644	1330	0.0000	0.0000	9
158	1	158	644	1330	0.0000	0.0000	5
159	1	159	646	1328	0.3649	0.1824	0
160	1	160	648	1322	0.8159	0.4079	0
161	1	161	648	1324	0.2580	0.1290	11
162	1	162	648	1322	0.2580	0.1290	12
163	1	163	648	1322	0.0000	0.0000	3
164	1	164	648	1316	0.7740	0.3870	23
165	1	165	648	1316	0.0000	0.0000	24
166	1	166	648	1314	0.2580	0.1290	35
167	1	167	648	1312	0.2580	0.1290	1
168	1	168	648	1310	0.2580	0.1290	6
169	1	169	648	1306	0.5160	0.2580	6
170	1	170	650	1306	0.2580	0.1290	36
171	1	171	650	1306	0.0000	0.0000	30
172	1	172	652	1302	0.5769	0.2885	23
173	1	173	654	1300	0.3649	0.1824	3
174	1	174	654	1300	0.0000	0.0000	0
175	1	175	654	1300	0.0000	0.0000	15
176	1	176	654	1300	0.0000	0.0000	0
177	1	177	654	1298	0.2580	0.1290	10
178	1	178	654	1298	0.0000	0.0000	3
179	1	179	654	1298	0.0000	0.0000	34
180	1	180	654	1298	0.0000	0.0000	0
181	1	181	656	1298	0.2580	0.1290	1
