	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	434	1158	-10.000	-10.000	7
2	1	2	434	1158	0.0000	0.0000	0
3	1	3	434	1158	0.0000	0.0000	7
4	1	4	438	1158	0.5160	0.2580	0
5	1	5	438	1158	0.0000	0.0000	8
6	1	6	442	1158	0.5160	0.2580	14
7	1	7	444	1158	0.2580	0.1290	1
8	1	8	444	1158	0.0000	0.0000	0
9	1	9	444	1156	0.2580	0.1290	15
10	1	10	446	1154	0.3649	0.1824	0
11	1	11	446	1154	0.0000	0.0000	43
12	1	12	450	1152	0.5769	0.2885	3
13	1	13	454	1148	0.7297	0.3649	4
14	1	14	462	1146	10.638	0.5319	0
15	1	15	466	1146	0.5160	0.2580	0
16	1	16	466	1146	0.0000	0.0000	11
17	1	17	466	1146	0.0000	0.0000	4
18	1	18	464	1144	0.3649	0.1824	8
19	1	19	466	1144	0.2580	0.1290	0
20	1	20	468	1144	0.2580	0.1290	23
21	1	21	472	1138	0.9302	0.4651	9
22	1	22	476	1138	0.5160	0.2580	0
23	1	23	476	1138	0.0000	0.0000	0
24	1	24	476	1138	0.0000	0.0000	0
25	1	25	478	1138	0.2580	0.1290	0
26	1	26	478	1138	0.0000	0.0000	13
27	1	27	478	1138	0.0000	0.0000	3
28	1	28	478	1138	0.0000	0.0000	16
29	1	29	478	1138	0.0000	0.0000	44
30	1	30	480	1138	0.2580	0.1290	31
31	1	31	480	1138	0.0000	0.0000	17
32	1	32	482	1138	0.2580	0.1290	11
33	1	33	486	1140	0.5769	0.2885	19
34	1	34	490	1140	0.5160	0.2580	12
35	1	35	492	1140	0.2580	0.1290	3
36	1	36	492	1140	0.0000	0.0000	2
37	1	37	494	1140	0.2580	0.1290	2
38	1	38	494	1140	0.0000	0.0000	0
39	1	39	494	1140	0.0000	0.0000	33
40	1	40	494	1140	0.0000	0.0000	7
41	1	41	498	1140	0.5160	0.2580	73
42	1	42	500	1140	0.2580	0.1290	26
43	1	43	502	1140	0.2580	0.1290	14
44	1	44	502	1138	0.2580	0.1290	24
45	1	45	502	1138	0.0000	0.0000	4
46	1	46	512	1146	16.520	0.8260	58
47	1	47	512	1146	0.0000	0.0000	20
48	1	48	512	1146	0.0000	0.0000	1
49	1	49	512	1146	0.0000	0.0000	19
50	1	50	514	1146	0.2580	0.1290	17
51	1	51	514	1146	0.0000	0.0000	31
52	1	52	516	1144	0.3649	0.1824	1
53	1	53	516	1144	0.0000	0.0000	18
54	1	54	518	1142	0.3649	0.1824	0
55	1	55	518	1142	0.0000	0.0000	23
56	1	56	524	1142	0.7740	0.3870	0
57	1	57	526	1142	0.2580	0.1290	0
58	1	58	530	1142	0.5160	0.2580	0
59	1	59	532	1142	0.2580	0.1290	5
60	1	60	532	1140	0.2580	0.1290	19
61	1	61	532	1140	0.0000	0.0000	6
62	1	62	534	1140	0.2580	0.1290	35
63	1	63	534	1140	0.0000	0.0000	0
64	1	64	534	1140	0.0000	0.0000	0
65	1	65	536	1138	0.3649	0.1824	6
66	1	66	542	1138	0.7740	0.3870	11
67	1	67	542	1138	0.0000	0.0000	10
68	1	68	542	1138	0.0000	0.0000	16
69	1	69	544	1138	0.2580	0.1290	6
70	1	70	544	1136	0.2580	0.1290	4
71	1	71	548	1136	0.5160	0.2580	0
72	1	72	550	1134	0.3649	0.1824	0
73	1	73	550	1134	0.0000	0.0000	13
74	1	74	552	1132	0.3649	0.1824	36
75	1	75	554	1132	0.2580	0.1290	16
76	1	76	556	1130	0.3649	0.1824	43
77	1	77	558	1130	0.2580	0.1290	1
78	1	78	562	1130	0.5160	0.2580	23
79	1	79	566	1128	0.5769	0.2885	0
80	1	80	570	1126	0.5769	0.2885	38
81	1	81	574	1126	0.5160	0.2580	39
82	1	82	574	1126	0.0000	0.0000	28
83	1	83	574	1126	0.0000	0.0000	0
84	1	84	578	1126	0.5160	0.2580	50
85	1	85	580	1124	0.3649	0.1824	46
86	1	86	582	1124	0.2580	0.1290	0
87	1	87	582	1124	0.0000	0.0000	29
88	1	88	586	1124	0.5160	0.2580	0
89	1	89	586	1124	0.0000	0.0000	14
90	1	90	588	1124	0.2580	0.1290	39
91	1	91	590	1122	0.3649	0.1824	17
92	1	92	590	1122	0.0000	0.0000	34
93	1	93	590	1122	0.0000	0.0000	22
94	1	94	592	1122	0.2580	0.1290	7
95	1	95	594	1122	0.2580	0.1290	0
96	1	96	598	1118	0.7297	0.3649	0
97	1	97	598	1118	0.0000	0.0000	59
98	1	98	602	1118	0.5160	0.2580	68
99	1	99	606	1114	0.7297	0.3649	17
100	1	100	606	1114	0.0000	0.0000	16
101	1	101	606	1114	0.0000	0.0000	0
102	1	102	612	1114	0.7740	0.3870	51
103	1	103	612	1114	0.0000	0.0000	11
104	1	104	616	1114	0.5160	0.2580	0
105	1	105	616	1114	0.0000	0.0000	0
106	1	106	616	1114	0.0000	0.0000	7
107	1	107	616	1114	0.0000	0.0000	3
108	1	108	616	1114	0.0000	0.0000	7
109	1	109	618	1114	0.2580	0.1290	4
110	1	110	618	1112	0.2580	0.1290	6
111	1	111	618	1112	0.0000	0.0000	9
112	1	112	618	1112	0.0000	0.0000	7
113	1	113	618	1112	0.0000	0.0000	0
114	1	114	618	1112	0.0000	0.0000	9
115	1	115	618	1112	0.0000	0.0000	23
116	1	116	620	1112	0.2580	0.1290	17
117	1	117	620	1112	0.0000	0.0000	0
118	1	118	620	1112	0.0000	0.0000	3
119	1	119	620	1112	0.0000	0.0000	11
120	1	120	620	1112	0.0000	0.0000	19
121	1	121	620	1112	0.0000	0.0000	4
122	1	122	620	1112	0.0000	0.0000	36
123	1	123	620	1112	0.0000	0.0000	24
124	1	124	620	1112	0.0000	0.0000	20
125	1	125	620	1112	0.0000	0.0000	12
126	1	126	620	1112	0.0000	0.0000	6
127	1	127	620	1112	0.0000	0.0000	0
128	1	128	622	1112	0.2580	0.1290	7
129	1	129	622	1112	0.0000	0.0000	53
130	1	130	622	1112	0.0000	0.0000	6
131	1	131	622	1112	0.0000	0.0000	5
132	1	132	622	1112	0.0000	0.0000	0
133	1	133	622	1112	0.0000	0.0000	2
134	1	134	622	1112	0.0000	0.0000	0
135	1	135	622	1112	0.0000	0.0000	40
136	1	136	622	1112	0.0000	0.0000	0
137	1	137	622	1112	0.0000	0.0000	0
138	1	138	622	1112	0.0000	0.0000	16
139	1	139	622	1112	0.0000	0.0000	1
140	1	140	622	1112	0.0000	0.0000	9
141	1	141	622	1112	0.0000	0.0000	0
142	1	142	622	1112	0.0000	0.0000	33
143	1	143	622	1112	0.0000	0.0000	6
144	1	144	622	1112	0.0000	0.0000	0
145	1	145	622	1112	0.0000	0.0000	0
146	1	146	622	1112	0.0000	0.0000	0
147	1	147	622	1112	0.0000	0.0000	6
148	1	148	622	1112	0.0000	0.0000	16
149	1	149	622	1112	0.0000	0.0000	2
150	1	150	622	1112	0.0000	0.0000	7
151	1	151	622	1112	0.0000	0.0000	36
152	1	152	626	1110	0.5769	0.2885	30
153	1	153	626	1110	0.0000	0.0000	0
154	1	154	626	1110	0.0000	0.0000	10
155	1	155	626	1110	0.0000	0.0000	0
156	1	156	626	1110	0.0000	0.0000	31
157	1	157	626	1110	0.0000	0.0000	0
158	1	158	626	1110	0.0000	0.0000	17
159	1	159	626	1110	0.0000	0.0000	24
160	1	160	626	1110	0.0000	0.0000	29
161	1	161	626	1110	0.0000	0.0000	0
162	1	162	626	1108	0.2580	0.1290	30
163	1	163	628	1108	0.2580	0.1290	0
164	1	164	628	1108	0.0000	0.0000	0
165	1	165	628	1106	0.2580	0.1290	5
166	1	166	628	1106	0.0000	0.0000	53
167	1	167	628	1106	0.0000	0.0000	81
168	1	168	630	1106	0.2580	0.1290	34
169	1	169	630	1106	0.0000	0.0000	66
170	1	170	630	1104	0.2580	0.1290	3
171	1	171	630	1102	0.2580	0.1290	15
172	1	172	630	1102	0.0000	0.0000	49
173	1	173	634	1100	0.5769	0.2885	17
174	1	174	634	1098	0.2580	0.1290	3
175	1	175	634	1098	0.0000	0.0000	8
176	1	176	638	1096	0.5769	0.2885	0
177	1	177	638	1094	0.2580	0.1290	33
178	1	178	638	1094	0.0000	0.0000	2
179	1	179	638	1094	0.0000	0.0000	9
180	1	180	640	1094	0.2580	0.1290	0
181	1	181	642	1092	0.3649	0.1824	0
182	1	182	646	1090	0.5769	0.2885	2
183	1	183	646	1090	0.0000	0.0000	0
184	1	184	646	1090	0.0000	0.0000	10
185	1	185	646	1090	0.0000	0.0000	8
186	1	186	646	1090	0.0000	0.0000	29
187	1	187	648	1088	0.3649	0.1824	0
188	1	188	650	1088	0.2580	0.1290	0
189	1	189	650	1086	0.2580	0.1290	0
190	1	190	650	1086	0.0000	0.0000	25
191	1	191	650	1086	0.0000	0.0000	7
192	1	192	650	1086	0.0000	0.0000	0
193	1	193	650	1086	0.0000	0.0000	0
194	1	194	648	1086	0.2580	0.1290	25
195	1	195	650	1086	0.2580	0.1290	42
196	1	196	652	1086	0.2580	0.1290	7
197	1	197	654	1082	0.5769	0.2885	21
198	1	198	654	1082	0.0000	0.0000	0
199	1	199	654	1082	0.0000	0.0000	37
200	1	200	654	1082	0.0000	0.0000	18
201	1	201	654	1078	0.5160	0.2580	84
202	1	202	654	1076	0.2580	0.1290	2
203	1	203	656	1074	0.3649	0.1824	36
204	1	204	662	1072	0.8159	0.4079	7
205	1	205	666	1074	0.5769	0.2885	24
206	1	206	670	1070	0.7297	0.3649	9
207	1	207	672	1068	0.3649	0.1824	2
208	1	208	674	1066	0.3649	0.1824	23
209	1	209	676	1066	0.2580	0.1290	9
210	1	210	678	1066	0.2580	0.1290	4
211	1	211	680	1064	0.3649	0.1824	0
212	1	212	680	1064	0.0000	0.0000	0
213	1	213	680	1064	0.0000	0.0000	11
214	1	214	680	1064	0.0000	0.0000	63
215	1	215	682	1062	0.3649	0.1824	4
216	1	216	686	1062	0.5160	0.2580	12
217	1	217	686	1060	0.2580	0.1290	0
218	1	218	688	1058	0.3649	0.1824	45
219	1	219	690	1058	0.2580	0.1290	15
220	1	220	690	1054	0.5160	0.2580	4
221	1	221	694	1046	11.538	0.5769	0
222	1	222	694	1046	0.0000	0.0000	20
223	1	223	700	1042	0.9302	0.4651	17
224	1	224	706	1042	0.7740	0.3870	0
225	1	225	710	1040	0.5769	0.2885	7
226	1	226	710	1040	0.0000	0.0000	5
227	1	227	712	1038	0.3649	0.1824	18
228	1	228	714	1036	0.3649	0.1824	0
229	1	229	714	1036	0.0000	0.0000	40
230	1	230	716	1034	0.3649	0.1824	0
231	1	231	718	1034	0.2580	0.1290	0
232	1	232	726	1032	10.638	0.5319	57
233	1	233	726	1030	0.2580	0.1290	22
234	1	234	728	1026	0.5769	0.2885	0
235	1	235	728	1024	0.2580	0.1290	0
236	1	236	730	1024	0.2580	0.1290	16
237	1	237	734	1018	0.9302	0.4651	76
238	1	238	736	1016	0.3649	0.1824	16
239	1	239	742	1010	10.946	0.5473	1
240	1	240	742	1008	0.2580	0.1290	13
241	1	241	748	1006	0.8159	0.4079	0
242	1	242	750	1004	0.3649	0.1824	0
243	1	243	750	1002	0.2580	0.1290	0
244	1	244	758	1000	10.638	0.5319	3
245	1	245	758	1000	0.0000	0.0000	35
246	1	246	758	994	0.7740	0.3870	36
247	1	247	762	990	0.7297	0.3649	19
248	1	248	764	986	0.5769	0.2885	65
249	1	249	766	984	0.3649	0.1824	5
250	1	250	768	980	0.5769	0.2885	11
251	1	251	768	978	0.2580	0.1290	32
252	1	252	772	976	0.5769	0.2885	14
253	1	253	774	972	0.5769	0.2885	11
254	1	254	778	968	0.7297	0.3649	8
255	1	255	780	962	0.8159	0.4079	4
256	1	256	782	956	0.8159	0.4079	0
257	1	257	788	954	0.8159	0.4079	0
258	1	258	790	952	0.3649	0.1824	17
259	1	259	790	948	0.5160	0.2580	42
260	1	260	792	946	0.3649	0.1824	6
261	1	261	794	944	0.3649	0.1824	41
262	1	262	798	936	11.538	0.5769	26
263	1	263	802	930	0.9302	0.4651	2
264	1	264	804	930	0.2580	0.1290	1
265	1	265	806	928	0.3649	0.1824	37
266	1	266	808	922	0.8159	0.4079	47
267	1	267	812	918	0.7297	0.3649	10
268	1	268	814	914	0.5769	0.2885	9
269	1	269	816	914	0.2580	0.1290	27
270	1	270	818	908	0.8159	0.4079	4
271	1	271	818	906	0.2580	0.1290	0
272	1	272	820	904	0.3649	0.1824	0
273	1	273	822	892	15.694	0.7847	4
274	1	274	822	888	0.5160	0.2580	0
275	1	275	822	888	0.0000	0.0000	16
276	1	276	824	882	0.8159	0.4079	0
277	1	277	826	882	0.2580	0.1290	2
278	1	278	830	876	0.9302	0.4651	2
279	1	279	836	872	0.9302	0.4651	14
280	1	280	836	868	0.5160	0.2580	0
281	1	281	838	860	10.638	0.5319	0
282	1	282	838	854	0.7740	0.3870	32
283	1	283	838	850	0.5160	0.2580	0
284	1	284	840	850	0.2580	0.1290	0
285	1	285	842	850	0.2580	0.1290	8
286	1	286	844	842	10.638	0.5319	3
