	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
158	1	158	684	544	0.408	0.204	36
159	1	159	684	544	0.000	0.000	27
160	1	160	681	543	0.408	0.204	52
161	1	161	678	544	0.408	0.204	95
162	1	162	677	545	0.182	0.091	52
163	1	163	673	547	0.577	0.288	141
164	1	164	673	547	0.000	0.000	0
165	1	165	667	548	0.785	0.392	70
166	1	166	667	547	0.129	0.065	0
167	1	167	663	544	0.645	0.323	55
168	1	168	662	545	0.182	0.091	34
169	1	169	657	546	0.658	0.329	27
170	1	170	653	546	0.516	0.258	130
171	1	171	651	546	0.258	0.129	31
172	1	172	648	546	0.387	0.194	64
173	1	173	643	546	0.645	0.323	10
174	1	174	643	546	0.000	0.000	53
175	1	175	640	546	0.387	0.194	18
176	1	176	637	547	0.408	0.204	47
177	1	177	634	546	0.408	0.204	190
178	1	178	633	546	0.129	0.065	47
179	1	179	629	547	0.532	0.266	116
180	1	180	629	547	0.000	0.000	38
181	1	181	626	547	0.387	0.194	186
182	1	182	625	549	0.288	0.144	53
183	1	183	620	549	0.645	0.323	87
184	1	184	618	550	0.288	0.144	93
185	1	185	616	550	0.258	0.129	66
186	1	186	614	549	0.288	0.144	30
187	1	187	611	549	0.387	0.194	43
188	1	188	607	549	0.516	0.258	51
189	1	189	606	549	0.129	0.065	71
190	1	190	604	548	0.288	0.144	74
191	1	191	603	548	0.129	0.065	28
192	1	192	598	547	0.658	0.329	12
193	1	193	594	547	0.516	0.258	104
194	1	194	592	547	0.258	0.129	78
195	1	195	590	548	0.288	0.144	38
196	1	196	587	548	0.387	0.194	72
197	1	197	583	549	0.532	0.266	89
198	1	198	583	549	0.000	0.000	0
199	1	199	580	549	0.387	0.194	55
200	1	200	576	550	0.532	0.266	51
201	1	201	574	549	0.288	0.144	59
202	1	202	572	550	0.288	0.144	145
203	1	203	571	550	0.129	0.065	85
204	1	204	564	550	0.903	0.452	42
205	1	205	564	550	0.000	0.000	75
206	1	206	561	550	0.387	0.194	102
207	1	207	560	550	0.129	0.065	62
208	1	208	558	550	0.258	0.129	29
209	1	209	556	550	0.258	0.129	67
210	1	210	552	552	0.577	0.288	42
211	1	211	552	551	0.129	0.065	54
212	1	212	552	551	0.000	0.000	38
213	1	213	550	551	0.258	0.129	43
214	1	214	547	550	0.408	0.204	19
215	1	215	544	550	0.387	0.194	85
216	1	216	541	550	0.387	0.194	141
217	1	217	538	551	0.408	0.204	31
218	1	218	536	551	0.258	0.129	93
219	1	219	536	551	0.000	0.000	82
220	1	220	532	551	0.516	0.258	103
221	1	221	531	550	0.182	0.091	65
222	1	222	528	550	0.387	0.194	91
223	1	223	527	550	0.129	0.065	121
224	1	224	524	550	0.387	0.194	92
225	1	225	522	550	0.258	0.129	69
226	1	226	519	550	0.387	0.194	89
227	1	227	518	550	0.129	0.065	99
228	1	228	515	550	0.387	0.194	21
229	1	229	511	550	0.516	0.258	129
230	1	230	509	551	0.288	0.144	83
231	1	231	507	551	0.258	0.129	136
232	1	232	504	552	0.408	0.204	55
233	1	233	504	551	0.129	0.065	74
234	1	234	500	550	0.532	0.266	35
235	1	235	497	552	0.465	0.233	141
236	1	236	493	551	0.532	0.266	38
237	1	237	491	550	0.288	0.144	71
238	1	238	490	553	0.408	0.204	27
239	1	239	487	553	0.387	0.194	71
240	1	240	485	554	0.288	0.144	40
241	1	241	483	553	0.288	0.144	69
242	1	242	480	554	0.408	0.204	9
243	1	243	477	550	0.645	0.323	39
244	1	244	473	552	0.577	0.288	26
245	1	245	473	552	0.000	0.000	43
246	1	246	471	550	0.365	0.182	122
247	1	247	468	552	0.465	0.233	58
248	1	248	468	552	0.000	0.000	84
249	1	249	464	554	0.577	0.288	142
250	1	250	459	552	0.695	0.347	47
251	1	251	459	552	0.000	0.000	51
252	1	252	457	552	0.258	0.129	59
253	1	253	455	552	0.258	0.129	31
254	1	254	449	551	0.785	0.392	108
255	1	255	448	551	0.129	0.065	96
256	1	256	445	551	0.387	0.194	93
257	1	257	443	551	0.258	0.129	62
258	1	258	440	550	0.408	0.204	92
259	1	259	438	550	0.258	0.129	66
260	1	260	435	549	0.408	0.204	145
261	1	261	432	550	0.408	0.204	114
262	1	262	429	549	0.408	0.204	111
263	1	263	427	549	0.258	0.129	110
264	1	264	425	549	0.258	0.129	43
265	1	265	423	548	0.288	0.144	61
266	1	266	422	546	0.288	0.144	17
267	1	267	415	547	0.912	0.456	86
268	1	268	414	548	0.182	0.091	124
269	1	269	413	548	0.129	0.065	46
270	1	270	411	546	0.365	0.182	55
271	1	271	409	546	0.258	0.129	11
272	1	272	404	546	0.645	0.323	69
273	1	273	402	545	0.288	0.144	102
274	1	274	401	544	0.182	0.091	10
275	1	275	399	544	0.258	0.129	74
276	1	276	396	544	0.387	0.194	36
277	1	277	393	544	0.387	0.194	97
278	1	278	391	543	0.288	0.144	91
279	1	279	387	542	0.532	0.266	81
280	1	280	384	542	0.387	0.194	66
281	1	281	381	541	0.408	0.204	98
282	1	282	379	541	0.258	0.129	150
283	1	283	376	540	0.408	0.204	73
284	1	284	374	538	0.365	0.182	55
285	1	285	372	538	0.258	0.129	5
286	1	286	367	535	0.752	0.376	54
287	1	287	363	535	0.516	0.258	79
288	1	288	360	536	0.408	0.204	52
289	1	289	357	533	0.547	0.274	57
290	1	290	355	532	0.288	0.144	75
291	1	291	351	533	0.532	0.266	28
292	1	292	347	532	0.532	0.266	40
293	1	293	346	531	0.182	0.091	30
294	1	294	341	531	0.645	0.323	138
295	1	295	340	531	0.129	0.065	13
296	1	296	336	529	0.577	0.288	142
297	1	297	332	527	0.577	0.288	42
298	1	298	329	525	0.465	0.233	88
299	1	299	325	528	0.645	0.323	44
300	1	300	322	526	0.465	0.233	124
