	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	582	1051	-1.000	-1.000	108
2	1	2	584	1053	0.365	0.182	35
3	1	3	584	1052	0.129	0.065	89
4	1	4	584	1051	0.129	0.065	166
5	1	5	584	1051	0.000	0.000	201
6	1	6	584	1051	0.000	0.000	189
7	1	7	584	1051	0.000	0.000	120
8	1	8	584	1051	0.000	0.000	169
9	1	9	586	1051	0.258	0.129	181
10	1	10	586	1050	0.129	0.065	53
11	1	11	586	1050	0.000	0.000	178
12	1	12	586	1050	0.000	0.000	228
13	1	13	586	1049	0.129	0.065	161
14	1	14	586	1049	0.000	0.000	163
15	1	15	587	1049	0.129	0.065	103
16	1	16	587	1049	0.000	0.000	189
17	1	17	589	1049	0.258	0.129	116
18	1	18	589	1048	0.129	0.065	111
19	1	19	588	1048	0.129	0.065	197
20	1	20	589	1048	0.129	0.065	203
21	1	21	589	1048	0.000	0.000	148
22	1	22	589	1047	0.129	0.065	255
23	1	23	590	1046	0.182	0.091	142
24	1	24	590	1046	0.000	0.000	255
25	1	25	590	1046	0.000	0.000	164
26	1	26	590	1046	0.000	0.000	59
27	1	27	590	1046	0.000	0.000	217
28	1	28	590	1046	0.000	0.000	142
29	1	29	590	1046	0.000	0.000	228
30	1	30	590	1046	0.000	0.000	178
31	1	31	590	1046	0.000	0.000	240
32	1	32	590	1046	0.000	0.000	188
33	1	33	590	1046	0.000	0.000	255
34	1	34	590	1046	0.000	0.000	236
35	1	35	590	1046	0.000	0.000	255
36	1	36	591	1046	0.129	0.065	224
37	1	37	591	1045	0.129	0.065	207
38	1	38	591	1045	0.000	0.000	121
39	1	39	591	1045	0.000	0.000	78
40	1	40	591	1045	0.000	0.000	47
41	1	41	590	1044	0.182	0.091	125
42	1	42	590	1044	0.000	0.000	193
43	1	43	590	1044	0.000	0.000	95
44	1	44	590	1044	0.000	0.000	72
45	1	45	590	1044	0.000	0.000	43
46	1	46	590	1044	0.000	0.000	185
47	1	47	590	1042	0.258	0.129	44
48	1	48	590	1042	0.000	0.000	81
49	1	49	590	1042	0.000	0.000	32
50	1	50	590	1042	0.000	0.000	65
51	1	51	590	1041	0.129	0.065	78
52	1	52	590	1041	0.000	0.000	0
53	1	53	590	1040	0.129	0.065	165
54	1	54	590	1038	0.258	0.129	57
55	1	55	590	1038	0.000	0.000	124
56	1	56	590	1038	0.000	0.000	69
57	1	57	590	1038	0.000	0.000	98
58	1	58	590	1038	0.000	0.000	24
59	1	59	590	1038	0.000	0.000	255
60	1	60	590	1038	0.000	0.000	255
61	1	61	590	1038	0.000	0.000	194
62	1	62	590	1038	0.000	0.000	207
63	1	63	590	1038	0.000	0.000	135
64	1	64	590	1035	0.387	0.194	250
65	1	65	590	1035	0.000	0.000	67
66	1	66	590	1035	0.000	0.000	172
67	1	67	591	1034	0.182	0.091	212
68	1	68	591	1034	0.000	0.000	255
69	1	69	591	1033	0.129	0.065	154
70	1	70	592	1032	0.182	0.091	148
71	1	71	592	1032	0.000	0.000	183
72	1	72	592	1032	0.000	0.000	252
73	1	73	594	1032	0.258	0.129	142
74	1	74	593	1030	0.288	0.144	255
75	1	75	593	1029	0.129	0.065	131
76	1	76	593	1029	0.000	0.000	134
77	1	77	593	1030	0.129	0.065	69
78	1	78	592	1030	0.129	0.065	74
79	1	79	592	1030	0.000	0.000	50
80	1	80	592	1028	0.258	0.129	34
81	1	81	592	1028	0.000	0.000	47
82	1	82	592	1028	0.000	0.000	18
83	1	83	592	1027	0.129	0.065	83
84	1	84	591	1026	0.182	0.091	82
85	1	85	591	1024	0.258	0.129	46
86	1	86	591	1024	0.000	0.000	78
87	1	87	592	1024	0.129	0.065	77
88	1	88	592	1022	0.258	0.129	138
89	1	89	592	1021	0.129	0.065	139
90	1	90	592	1021	0.000	0.000	64
91	1	91	592	1020	0.129	0.065	26
92	1	92	592	1020	0.000	0.000	57
93	1	93	592	1018	0.258	0.129	31
94	1	94	592	1016	0.258	0.129	70
95	1	95	592	1016	0.000	0.000	71
96	1	96	592	1016	0.000	0.000	17
97	1	97	592	1014	0.258	0.129	34
98	1	98	590	1012	0.365	0.182	106
99	1	99	590	1012	0.000	0.000	96
100	1	100	590	1010	0.258	0.129	96
101	1	101	590	1010	0.000	0.000	131
102	1	102	588	1008	0.365	0.182	71
103	1	103	588	1008	0.000	0.000	255
104	1	104	588	1007	0.129	0.065	71
105	1	105	590	1007	0.258	0.129	225
106	1	106	590	1006	0.129	0.065	204
107	1	107	590	1006	0.000	0.000	159
108	1	108	589	1006	0.129	0.065	178
109	1	109	590	1004	0.288	0.144	144
110	1	110	590	1002	0.258	0.129	233
111	1	111	590	1001	0.129	0.065	99
112	1	112	589	1000	0.182	0.091	189
113	1	113	588	1000	0.129	0.065	92
114	1	114	588	1000	0.000	0.000	255
115	1	115	588	998	0.258	0.129	255
116	1	116	588	997	0.129	0.065	181
117	1	117	588	997	0.000	0.000	52
118	1	118	589	995	0.288	0.144	91
119	1	119	589	993	0.258	0.129	91
120	1	120	589	990	0.387	0.194	207
121	1	121	588	988	0.288	0.144	211
122	1	122	588	986	0.258	0.129	62
123	1	123	588	983	0.387	0.194	34
124	1	124	587	982	0.182	0.091	86
125	1	125	587	979	0.387	0.194	76
126	1	126	586	979	0.129	0.065	174
127	1	127	586	978	0.129	0.065	52
128	1	128	589	976	0.465	0.233	135
129	1	129	589	976	0.000	0.000	69
130	1	130	590	975	0.182	0.091	237
131	1	131	590	973	0.258	0.129	174
132	1	132	590	972	0.129	0.065	103
133	1	133	590	971	0.129	0.065	183
134	1	134	592	969	0.365	0.182	255
135	1	135	592	968	0.129	0.065	179
136	1	136	592	968	0.000	0.000	192
137	1	137	592	967	0.129	0.065	143
138	1	138	593	964	0.408	0.204	214
139	1	139	593	962	0.258	0.129	115
140	1	140	593	962	0.000	0.000	255
141	1	141	594	962	0.129	0.065	10
142	1	142	594	959	0.387	0.194	40
143	1	143	594	954	0.645	0.323	135
144	1	144	594	954	0.000	0.000	151
145	1	145	594	953	0.129	0.065	255
146	1	146	594	953	0.000	0.000	255
147	1	147	594	952	0.129	0.065	179
148	1	148	594	950	0.258	0.129	142
149	1	149	594	950	0.000	0.000	99
150	1	150	595	949	0.182	0.091	248
151	1	151	596	948	0.182	0.091	248
152	1	152	597	947	0.182	0.091	199
153	1	153	597	945	0.258	0.129	162
154	1	154	597	944	0.129	0.065	81
