	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	104	704	-1.000	-1.000	26
2	1	2	104	703	0.129	0.065	61
3	1	3	104	703	0.000	0.000	15
4	1	4	104	703	0.000	0.000	44
5	1	5	103	703	0.129	0.065	42
6	1	6	103	703	0.000	0.000	99
7	1	7	104	703	0.129	0.065	48
8	1	8	104	702	0.129	0.065	24
9	1	9	104	701	0.129	0.065	49
10	1	10	104	701	0.000	0.000	24
11	1	11	104	699	0.258	0.129	69
12	1	12	104	699	0.000	0.000	27
13	1	13	104	699	0.000	0.000	67
14	1	14	104	699	0.000	0.000	58
15	1	15	104	699	0.000	0.000	99
16	1	16	103	699	0.129	0.065	46
17	1	17	103	699	0.000	0.000	91
18	1	18	103	699	0.000	0.000	60
19	1	19	103	699	0.000	0.000	109
20	1	20	103	698	0.129	0.065	79
21	1	21	103	697	0.129	0.065	46
22	1	22	103	697	0.000	0.000	36
23	1	23	103	697	0.000	0.000	14
24	1	24	105	698	0.288	0.144	27
25	1	25	105	698	0.000	0.000	54
26	1	26	105	698	0.000	0.000	37
27	1	27	105	698	0.000	0.000	42
28	1	28	107	697	0.288	0.144	14
29	1	29	107	697	0.000	0.000	11
30	1	30	107	697	0.000	0.000	49
31	1	31	107	697	0.000	0.000	20
32	1	32	106	695	0.288	0.144	13
33	1	33	106	695	0.000	0.000	119
34	1	34	106	694	0.129	0.065	35
35	1	35	106	694	0.000	0.000	38
36	1	36	106	694	0.000	0.000	74
37	1	37	106	694	0.000	0.000	45
38	1	38	106	695	0.129	0.065	77
39	1	39	106	695	0.000	0.000	139
40	1	40	106	695	0.000	0.000	77
41	1	41	106	695	0.000	0.000	14
42	1	42	106	695	0.000	0.000	134
43	1	43	106	695	0.000	0.000	41
44	1	44	106	695	0.000	0.000	26
45	1	45	104	695	0.258	0.129	113
46	1	46	104	695	0.000	0.000	126
47	1	47	104	695	0.000	0.000	59
48	1	48	104	695	0.000	0.000	59
49	1	49	104	695	0.000	0.000	81
50	1	50	104	695	0.000	0.000	50
51	1	51	104	695	0.000	0.000	16
52	1	52	104	695	0.000	0.000	165
53	1	53	104	695	0.000	0.000	66
54	1	54	104	695	0.000	0.000	120
55	1	55	104	695	0.000	0.000	77
56	1	56	104	695	0.000	0.000	9
57	1	57	104	693	0.258	0.129	33
58	1	58	104	693	0.000	0.000	25
59	1	59	105	693	0.129	0.065	22
