	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
47	1	47	634	1070	0.129	0.065	51
48	1	48	634	1070	0.000	0.000	68
49	1	49	635	1070	0.129	0.065	140
50	1	50	635	1069	0.129	0.065	91
51	1	51	635	1067	0.258	0.129	85
52	1	52	635	1067	0.000	0.000	112
53	1	53	635	1066	0.129	0.065	64
54	1	54	635	1066	0.000	0.000	73
55	1	55	637	1066	0.258	0.129	123
56	1	56	637	1066	0.000	0.000	116
57	1	57	637	1066	0.000	0.000	83
58	1	58	637	1065	0.129	0.065	134
59	1	59	637	1065	0.000	0.000	106
60	1	60	637	1065	0.000	0.000	108
61	1	61	639	1066	0.288	0.144	118
62	1	62	640	1065	0.182	0.091	160
63	1	63	640	1064	0.129	0.065	133
64	1	64	640	1064	0.000	0.000	104
65	1	65	640	1065	0.129	0.065	67
66	1	66	640	1063	0.258	0.129	65
67	1	67	640	1063	0.000	0.000	155
68	1	68	640	1063	0.000	0.000	97
69	1	69	641	1061	0.288	0.144	122
70	1	70	641	1061	0.000	0.000	106
71	1	71	641	1061	0.000	0.000	122
72	1	72	641	1060	0.129	0.065	130
73	1	73	642	1061	0.182	0.091	168
74	1	74	643	1060	0.182	0.091	100
75	1	75	643	1061	0.129	0.065	84
76	1	76	643	1061	0.000	0.000	95
77	1	77	643	1061	0.000	0.000	116
78	1	78	643	1061	0.000	0.000	174
79	1	79	643	1062	0.129	0.065	69
80	1	80	643	1062	0.000	0.000	74
81	1	81	645	1060	0.365	0.182	101
82	1	82	644	1059	0.182	0.091	70
83	1	83	645	1059	0.129	0.065	90
84	1	84	643	1058	0.288	0.144	212
85	1	85	644	1057	0.182	0.091	55
86	1	86	645	1058	0.182	0.091	61
87	1	87	644	1057	0.182	0.091	141
88	1	88	645	1057	0.129	0.065	21
89	1	89	645	1058	0.129	0.065	44
90	1	90	645	1058	0.000	0.000	23
91	1	91	645	1058	0.000	0.000	156
92	1	92	645	1056	0.258	0.129	128
93	1	93	645	1056	0.000	0.000	107
94	1	94	646	1055	0.182	0.091	106
95	1	95	646	1055	0.000	0.000	173
96	1	96	647	1055	0.129	0.065	125
97	1	97	647	1055	0.000	0.000	127
98	1	98	649	1054	0.288	0.144	81
99	1	99	648	1054	0.129	0.065	121
100	1	100	649	1055	0.182	0.091	32
101	1	101	649	1054	0.129	0.065	90
102	1	102	649	1054	0.000	0.000	79
103	1	103	649	1053	0.129	0.065	244
104	1	104	649	1053	0.000	0.000	53
105	1	105	649	1051	0.258	0.129	47
106	1	106	649	1051	0.000	0.000	70
107	1	107	649	1049	0.258	0.129	34
108	1	108	649	1049	0.000	0.000	51
109	1	109	649	1049	0.000	0.000	103
110	1	110	649	1049	0.000	0.000	78
111	1	111	649	1049	0.000	0.000	84
112	1	112	649	1049	0.000	0.000	85
113	1	113	649	1049	0.000	0.000	164
114	1	114	649	1047	0.258	0.129	174
115	1	115	649	1046	0.129	0.065	133
116	1	116	649	1046	0.000	0.000	56
117	1	117	649	1045	0.129	0.065	126
118	1	118	649	1045	0.000	0.000	63
119	1	119	649	1045	0.000	0.000	146
120	1	120	649	1045	0.000	0.000	88
121	1	121	649	1045	0.000	0.000	207
122	1	122	649	1045	0.000	0.000	85
123	1	123	649	1045	0.000	0.000	84
124	1	124	649	1044	0.129	0.065	96
125	1	125	650	1043	0.182	0.091	83
126	1	126	650	1043	0.000	0.000	40
127	1	127	650	1043	0.000	0.000	141
128	1	128	650	1043	0.000	0.000	73
129	1	129	650	1043	0.000	0.000	60
130	1	130	651	1040	0.408	0.204	64
131	1	131	651	1040	0.000	0.000	96
132	1	132	651	1040	0.000	0.000	9
133	1	133	651	1040	0.000	0.000	74
134	1	134	651	1040	0.000	0.000	67
135	1	135	651	1040	0.000	0.000	214
136	1	136	651	1040	0.000	0.000	61
137	1	137	651	1040	0.000	0.000	51
138	1	138	651	1042	0.258	0.129	40
139	1	139	652	1042	0.129	0.065	126
140	1	140	652	1042	0.000	0.000	31
141	1	141	651	1041	0.182	0.091	89
142	1	142	651	1041	0.000	0.000	81
143	1	143	651	1042	0.129	0.065	35
144	1	144	651	1042	0.000	0.000	121
145	1	145	651	1041	0.129	0.065	59
146	1	146	651	1041	0.000	0.000	118
147	1	147	652	1041	0.129	0.065	127
148	1	148	652	1041	0.000	0.000	140
149	1	149	652	1040	0.129	0.065	188
150	1	150	653	1039	0.182	0.091	43
151	1	151	653	1038	0.129	0.065	173
152	1	152	653	1039	0.129	0.065	116
153	1	153	653	1039	0.000	0.000	86
154	1	154	653	1039	0.000	0.000	68
155	1	155	653	1037	0.258	0.129	118
156	1	156	653	1038	0.129	0.065	105
157	1	157	653	1038	0.000	0.000	83
158	1	158	653	1038	0.000	0.000	95
159	1	159	656	1037	0.408	0.204	63
160	1	160	656	1037	0.000	0.000	16
161	1	161	656	1037	0.000	0.000	64
162	1	162	656	1037	0.000	0.000	23
163	1	163	656	1036	0.129	0.065	66
164	1	164	656	1035	0.129	0.065	90
165	1	165	657	1033	0.288	0.144	83
166	1	166	657	1033	0.000	0.000	133
167	1	167	658	1033	0.129	0.065	113
168	1	168	659	1033	0.129	0.065	66
169	1	169	659	1033	0.000	0.000	78
170	1	170	659	1033	0.000	0.000	62
171	1	171	659	1033	0.000	0.000	20
172	1	172	659	1033	0.000	0.000	48
173	1	173	657	1032	0.288	0.144	53
174	1	174	657	1032	0.000	0.000	50
175	1	175	657	1032	0.000	0.000	47
176	1	176	659	1032	0.258	0.129	106
177	1	177	660	1031	0.182	0.091	106
178	1	178	661	1031	0.129	0.065	79
179	1	179	661	1031	0.000	0.000	78
180	1	180	663	1031	0.258	0.129	175
181	1	181	663	1031	0.000	0.000	44
182	1	182	663	1031	0.000	0.000	133
183	1	183	665	1030	0.288	0.144	119
184	1	184	665	1030	0.000	0.000	124
185	1	185	665	1030	0.000	0.000	160
186	1	186	666	1031	0.182	0.091	58
187	1	187	666	1030	0.129	0.065	15
188	1	188	666	1030	0.000	0.000	111
189	1	189	666	1029	0.129	0.065	124
190	1	190	666	1028	0.129	0.065	59
191	1	191	665	1029	0.182	0.091	56
192	1	192	665	1029	0.000	0.000	155
193	1	193	665	1029	0.000	0.000	69
194	1	194	665	1029	0.000	0.000	40
195	1	195	665	1029	0.000	0.000	74
196	1	196	666	1027	0.288	0.144	109
197	1	197	666	1026	0.129	0.065	40
198	1	198	666	1026	0.000	0.000	39
199	1	199	665	1025	0.182	0.091	91
200	1	200	665	1025	0.000	0.000	53
201	1	201	666	1025	0.129	0.065	55
202	1	202	666	1025	0.000	0.000	41
203	1	203	666	1025	0.000	0.000	32
204	1	204	666	1024	0.129	0.065	106
205	1	205	667	1023	0.182	0.091	52
206	1	206	667	1023	0.000	0.000	108
207	1	207	667	1022	0.129	0.065	70
208	1	208	667	1021	0.129	0.065	119
209	1	209	667	1021	0.000	0.000	62
210	1	210	667	1021	0.000	0.000	58
211	1	211	667	1021	0.000	0.000	90
212	1	212	670	1021	0.387	0.194	66
213	1	213	670	1021	0.000	0.000	114
214	1	214	669	1021	0.129	0.065	44
215	1	215	669	1021	0.000	0.000	45
216	1	216	669	1021	0.000	0.000	73
217	1	217	669	1019	0.258	0.129	165
218	1	218	669	1019	0.000	0.000	79
219	1	219	670	1019	0.129	0.065	42
220	1	220	670	1019	0.000	0.000	49
221	1	221	670	1018	0.129	0.065	82
222	1	222	671	1017	0.182	0.091	31
223	1	223	671	1015	0.258	0.129	52
224	1	224	671	1014	0.129	0.065	63
225	1	225	672	1013	0.182	0.091	91
226	1	226	673	1013	0.129	0.065	23
227	1	227	673	1013	0.000	0.000	5
228	1	228	674	1013	0.129	0.065	63
229	1	229	675	1013	0.129	0.065	49
230	1	230	675	1013	0.000	0.000	29
231	1	231	675	1013	0.000	0.000	42
232	1	232	675	1013	0.000	0.000	54
233	1	233	675	1013	0.000	0.000	13
234	1	234	675	1012	0.129	0.065	32
235	1	235	675	1011	0.129	0.065	38
236	1	236	675	1011	0.000	0.000	29
237	1	237	675	1011	0.000	0.000	168
238	1	238	675	1011	0.000	0.000	21
239	1	239	675	1011	0.000	0.000	41
240	1	240	675	1010	0.129	0.065	31
241	1	241	675	1010	0.000	0.000	54
242	1	242	677	1009	0.288	0.144	64
243	1	243	677	1009	0.000	0.000	101
244	1	244	677	1009	0.000	0.000	107
245	1	245	677	1009	0.000	0.000	63
246	1	246	677	1009	0.000	0.000	53
247	1	247	677	1009	0.000	0.000	114
248	1	248	677	1009	0.000	0.000	137
249	1	249	677	1009	0.000	0.000	94
250	1	250	677	1008	0.129	0.065	167
251	1	251	678	1008	0.129	0.065	174
252	1	252	679	1007	0.182	0.091	112
253	1	253	679	1007	0.000	0.000	105
254	1	254	678	1005	0.288	0.144	50
255	1	255	680	1005	0.258	0.129	88
256	1	256	679	1004	0.182	0.091	51
257	1	257	679	1004	0.000	0.000	27
258	1	258	679	1004	0.000	0.000	12
259	1	259	679	1003	0.129	0.065	39
260	1	260	679	1003	0.000	0.000	72
261	1	261	680	1003	0.129	0.065	153
262	1	262	680	1002	0.129	0.065	147
263	1	263	680	999	0.387	0.194	49
264	1	264	681	999	0.129	0.065	44
265	1	265	681	999	0.000	0.000	29
266	1	266	681	998	0.129	0.065	71
267	1	267	681	998	0.000	0.000	69
268	1	268	681	997	0.129	0.065	17
269	1	269	681	997	0.000	0.000	23
270	1	270	681	997	0.000	0.000	63
271	1	271	681	997	0.000	0.000	73
272	1	272	681	997	0.000	0.000	54
273	1	273	681	996	0.129	0.065	61
274	1	274	682	996	0.129	0.065	141
275	1	275	682	996	0.000	0.000	30
276	1	276	682	995	0.129	0.065	29
277	1	277	683	995	0.129	0.065	6
278	1	278	683	995	0.000	0.000	53
279	1	279	683	995	0.000	0.000	8
280	1	280	683	995	0.000	0.000	65
281	1	281	683	995	0.000	0.000	16
282	1	282	684	995	0.129	0.065	53
283	1	283	684	995	0.000	0.000	34
284	1	284	685	995	0.129	0.065	121
285	1	285	685	995	0.000	0.000	18
286	1	286	685	995	0.000	0.000	9
287	1	287	685	993	0.258	0.129	63
288	1	288	687	992	0.288	0.144	101
289	1	289	687	991	0.129	0.065	27
290	1	290	687	991	0.000	0.000	46
291	1	291	687	991	0.000	0.000	71
292	1	292	687	990	0.129	0.065	44
293	1	293	687	990	0.000	0.000	38
294	1	294	687	990	0.000	0.000	50
295	1	295	687	990	0.000	0.000	80
296	1	296	687	988	0.258	0.129	73
297	1	297	687	988	0.000	0.000	35
298	1	298	687	987	0.129	0.065	130
299	1	299	687	987	0.000	0.000	82
300	1	300	687	987	0.000	0.000	92
