	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	1010	602	-10.000	-10.000	0
2	1	2	1018	604	10.638	0.5319	0
3	1	3	1016	606	0.3649	0.1824	0
4	1	4	1016	606	0.0000	0.0000	0
5	1	5	1016	602	0.5160	0.2580	0
6	1	6	1014	598	0.5769	0.2885	0
7	1	7	1016	596	0.3649	0.1824	0
8	1	8	1016	594	0.2580	0.1290	0
9	1	9	1016	594	0.0000	0.0000	0
10	1	10	1018	594	0.2580	0.1290	0
11	1	11	1018	594	0.0000	0.0000	0
12	1	12	1018	594	0.0000	0.0000	12
13	1	13	1020	592	0.3649	0.1824	35
14	1	14	1020	592	0.0000	0.0000	7
15	1	15	1020	592	0.0000	0.0000	9
16	1	16	1020	592	0.0000	0.0000	9
17	1	17	1020	590	0.2580	0.1290	5
18	1	18	1022	590	0.2580	0.1290	0
19	1	19	1022	588	0.2580	0.1290	0
20	1	20	1022	588	0.0000	0.0000	30
21	1	21	1024	588	0.2580	0.1290	11
22	1	22	1024	586	0.2580	0.1290	11
23	1	23	1024	586	0.0000	0.0000	3
24	1	24	1024	584	0.2580	0.1290	16
25	1	25	1024	584	0.0000	0.0000	0
26	1	26	1024	578	0.7740	0.3870	0
27	1	27	1024	578	0.0000	0.0000	4
28	1	28	1026	576	0.3649	0.1824	9
29	1	29	1026	576	0.0000	0.0000	0
30	1	30	1026	578	0.2580	0.1290	12
31	1	31	1026	578	0.0000	0.0000	13
32	1	32	1026	578	0.0000	0.0000	0
33	1	33	1032	576	0.8159	0.4079	0
34	1	34	1032	576	0.0000	0.0000	0
35	1	35	1032	576	0.0000	0.0000	0
36	1	36	1034	576	0.2580	0.1290	0
37	1	37	1036	576	0.2580	0.1290	11
38	1	38	1036	576	0.0000	0.0000	0
39	1	39	1038	576	0.2580	0.1290	0
40	1	40	1038	576	0.0000	0.0000	0
41	1	41	1040	576	0.2580	0.1290	0
42	1	42	1040	576	0.0000	0.0000	0
43	1	43	1040	576	0.0000	0.0000	10
44	1	44	1040	576	0.0000	0.0000	0
45	1	45	1040	576	0.0000	0.0000	0
46	1	46	1040	576	0.0000	0.0000	8
47	1	47	1040	574	0.2580	0.1290	0
48	1	48	1042	572	0.3649	0.1824	0
49	1	49	1044	570	0.3649	0.1824	0
50	1	50	1044	570	0.0000	0.0000	3
51	1	51	1044	568	0.2580	0.1290	17
52	1	52	1044	564	0.5160	0.2580	13
53	1	53	1046	564	0.2580	0.1290	5
54	1	54	1048	564	0.2580	0.1290	0
55	1	55	1048	562	0.2580	0.1290	0
56	1	56	1048	562	0.0000	0.0000	0
57	1	57	1048	562	0.0000	0.0000	0
58	1	58	1050	562	0.2580	0.1290	0
59	1	59	1052	562	0.2580	0.1290	19
60	1	60	1054	562	0.2580	0.1290	0
61	1	61	1056	560	0.3649	0.1824	0
62	1	62	1056	560	0.0000	0.0000	12
63	1	63	1056	560	0.0000	0.0000	0
64	1	64	1058	558	0.3649	0.1824	0
65	1	65	1060	554	0.5769	0.2885	22
66	1	66	1062	554	0.2580	0.1290	1
