	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	600	1398	-10.000	-10.000	172
2	1	2	600	1398	0.0000	0.0000	86
3	1	3	600	1397	0.1290	0.0645	91
4	1	4	601	1393	0.5319	0.2659	174
5	1	5	604	1393	0.3870	0.1935	75
6	1	6	604	1390	0.3870	0.1935	88
7	1	7	604	1390	0.0000	0.0000	173
8	1	8	604	1389	0.1290	0.0645	87
9	1	9	607	1386	0.5473	0.2737	68
10	1	10	607	1385	0.1290	0.0645	223
11	1	11	609	1382	0.4651	0.2326	254
12	1	12	609	1379	0.3870	0.1935	255
13	1	13	609	1379	0.0000	0.0000	59
14	1	14	608	1377	0.2885	0.1442	30
15	1	15	604	1377	0.5160	0.2580	153
16	1	16	607	1375	0.4651	0.2326	169
17	1	17	609	1374	0.2885	0.1442	255
18	1	18	609	1373	0.1290	0.0645	178
19	1	19	609	1371	0.2580	0.1290	248
20	1	20	611	1370	0.2885	0.1442	246
21	1	21	612	1369	0.1824	0.0912	255
22	1	22	612	1369	0.0000	0.0000	255
23	1	23	612	1369	0.0000	0.0000	211
24	1	24	612	1369	0.0000	0.0000	64
25	1	25	612	1369	0.0000	0.0000	111
26	1	26	611	1366	0.4079	0.2040	138
27	1	27	613	1365	0.2885	0.1442	193
28	1	28	615	1362	0.4651	0.2326	61
29	1	29	615	1361	0.1290	0.0645	77
30	1	30	615	1361	0.0000	0.0000	70
31	1	31	613	1361	0.2580	0.1290	137
32	1	32	613	1361	0.0000	0.0000	223
33	1	33	613	1361	0.0000	0.0000	146
34	1	34	613	1361	0.0000	0.0000	255
35	1	35	615	1361	0.2580	0.1290	56
36	1	36	615	1359	0.2580	0.1290	160
37	1	37	615	1358	0.1290	0.0645	47
38	1	38	613	1353	0.6947	0.3473	255
39	1	39	615	1350	0.4651	0.2326	199
40	1	40	616	1350	0.1290	0.0645	255
41	1	41	619	1349	0.4079	0.2040	60
42	1	42	619	1347	0.2580	0.1290	255
43	1	43	619	1347	0.0000	0.0000	191
44	1	44	620	1345	0.2885	0.1442	86
45	1	45	620	1345	0.0000	0.0000	163
46	1	46	620	1345	0.0000	0.0000	211
47	1	47	621	1343	0.2885	0.1442	204
48	1	48	624	1339	0.6450	0.3225	150
49	1	49	623	1339	0.1290	0.0645	131
50	1	50	623	1338	0.1290	0.0645	21
51	1	51	623	1338	0.0000	0.0000	114
52	1	52	623	1338	0.0000	0.0000	46
53	1	53	624	1335	0.4079	0.2040	194
54	1	54	625	1333	0.2885	0.1442	109
55	1	55	625	1333	0.0000	0.0000	93
56	1	56	627	1330	0.4651	0.2326	104
57	1	57	627	1326	0.5160	0.2580	82
58	1	58	625	1323	0.4651	0.2326	137
59	1	59	625	1323	0.0000	0.0000	235
60	1	60	627	1323	0.2580	0.1290	112
61	1	61	627	1319	0.5160	0.2580	167
62	1	62	628	1318	0.1824	0.0912	131
63	1	63	628	1318	0.0000	0.0000	57
64	1	64	629	1314	0.5319	0.2659	164
65	1	65	631	1310	0.5769	0.2885	72
66	1	66	631	1310	0.0000	0.0000	59
67	1	67	631	1309	0.1290	0.0645	74
68	1	68	632	1307	0.2885	0.1442	9
69	1	69	633	1307	0.1290	0.0645	42
70	1	70	633	1307	0.0000	0.0000	24
71	1	71	633	1307	0.0000	0.0000	73
72	1	72	633	1307	0.0000	0.0000	109
73	1	73	635	1306	0.2885	0.1442	70
74	1	74	635	1306	0.0000	0.0000	36
75	1	75	636	1299	0.9122	0.4561	1
76	1	76	636	1297	0.2580	0.1290	14
77	1	77	636	1293	0.5160	0.2580	217
78	1	78	637	1291	0.2885	0.1442	255
79	1	79	637	1290	0.1290	0.0645	228
80	1	80	639	1289	0.2885	0.1442	54
81	1	81	640	1285	0.5319	0.2659	255
82	1	82	641	1281	0.5319	0.2659	247
83	1	83	643	1279	0.3649	0.1824	197
84	1	84	643	1278	0.1290	0.0645	205
85	1	85	644	1278	0.1290	0.0645	28
86	1	86	644	1275	0.3870	0.1935	31
87	1	87	644	1270	0.6450	0.3225	118
88	1	88	643	1265	0.6578	0.3289	9
89	1	89	643	1265	0.0000	0.0000	234
90	1	90	643	1263	0.2580	0.1290	32
91	1	91	644	1263	0.1290	0.0645	53
92	1	92	647	1258	0.7522	0.3761	204
93	1	93	648	1255	0.4079	0.2040	179
94	1	94	652	1253	0.5769	0.2885	255
95	1	95	655	1250	0.5473	0.2737	141
96	1	96	656	1249	0.1824	0.0912	85
97	1	97	659	1247	0.4651	0.2326	123
98	1	98	659	1245	0.2580	0.1290	30
99	1	99	659	1245	0.0000	0.0000	0
100	1	100	659	1245	0.0000	0.0000	81
101	1	101	660	1243	0.2885	0.1442	9
102	1	102	663	1241	0.4651	0.2326	7
103	1	103	660	1237	0.6450	0.3225	221
104	1	104	661	1235	0.2885	0.1442	89
105	1	105	663	1235	0.2580	0.1290	69
106	1	106	663	1234	0.1290	0.0645	60
107	1	107	667	1230	0.7297	0.3649	192
108	1	108	668	1229	0.1824	0.0912	158
109	1	109	668	1226	0.3870	0.1935	106
110	1	110	668	1222	0.5160	0.2580	10
111	1	111	671	1222	0.3870	0.1935	17
112	1	112	673	1219	0.4651	0.2326	110
113	1	113	679	1219	0.7740	0.3870	42
114	1	114	679	1217	0.2580	0.1290	50
115	1	115	680	1213	0.5319	0.2659	255
116	1	116	680	1209	0.5160	0.2580	185
117	1	117	681	1206	0.4079	0.2040	159
118	1	118	683	1205	0.2885	0.1442	135
119	1	119	684	1205	0.1290	0.0645	150
120	1	120	685	1202	0.4079	0.2040	54
121	1	121	691	1199	0.8654	0.4327	168
122	1	122	691	1199	0.0000	0.0000	59
