	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	624	1034	-10.000	-10.000	0
2	1	2	618	1038	0.9302	0.4651	0
3	1	3	614	1036	0.5769	0.2885	0
4	1	4	614	1036	0.0000	0.0000	0
5	1	5	614	1036	0.0000	0.0000	0
6	1	6	612	1036	0.2580	0.1290	0
7	1	7	612	1036	0.0000	0.0000	0
8	1	8	612	1036	0.0000	0.0000	0
9	1	9	612	1036	0.0000	0.0000	0
10	1	10	610	1034	0.3649	0.1824	0
11	1	11	610	1034	0.0000	0.0000	0
12	1	12	608	1034	0.2580	0.1290	0
13	1	13	606	1034	0.2580	0.1290	0
14	1	14	606	1034	0.0000	0.0000	0
15	1	15	606	1034	0.0000	0.0000	0
16	1	16	606	1034	0.0000	0.0000	0
17	1	17	606	1034	0.0000	0.0000	11
18	1	18	606	1034	0.0000	0.0000	1
19	1	19	606	1034	0.0000	0.0000	0
20	1	20	606	1034	0.0000	0.0000	2
21	1	21	606	1032	0.2580	0.1290	0
22	1	22	606	1030	0.2580	0.1290	0
23	1	23	606	1030	0.0000	0.0000	11
24	1	24	604	1030	0.2580	0.1290	0
25	1	25	604	1028	0.2580	0.1290	0
26	1	26	604	1028	0.0000	0.0000	0
27	1	27	604	1028	0.0000	0.0000	0
28	1	28	604	1028	0.0000	0.0000	0
29	1	29	604	1028	0.0000	0.0000	0
30	1	30	604	1028	0.0000	0.0000	0
31	1	31	604	1028	0.0000	0.0000	0
32	1	32	604	1026	0.2580	0.1290	0
33	1	33	604	1026	0.0000	0.0000	0
34	1	34	602	1026	0.2580	0.1290	0
35	1	35	602	1026	0.0000	0.0000	0
36	1	36	602	1026	0.0000	0.0000	0
37	1	37	602	1026	0.0000	0.0000	0
38	1	38	600	1026	0.2580	0.1290	0
39	1	39	600	1026	0.0000	0.0000	0
40	1	40	600	1026	0.0000	0.0000	0
41	1	41	600	1026	0.0000	0.0000	0
42	1	42	596	1020	0.9302	0.4651	0
43	1	43	596	1020	0.0000	0.0000	0
44	1	44	596	1020	0.0000	0.0000	0
45	1	45	596	1018	0.2580	0.1290	0
46	1	46	596	1018	0.0000	0.0000	0
47	1	47	596	1018	0.0000	0.0000	0
48	1	48	594	1018	0.2580	0.1290	0
49	1	49	594	1018	0.0000	0.0000	0
50	1	50	594	1018	0.0000	0.0000	0
51	1	51	594	1016	0.2580	0.1290	0
52	1	52	594	1016	0.0000	0.0000	0
53	1	53	594	1016	0.0000	0.0000	0
54	1	54	594	1016	0.0000	0.0000	0
55	1	55	592	1014	0.3649	0.1824	0
56	1	56	592	1014	0.0000	0.0000	0
57	1	57	592	1014	0.0000	0.0000	0
58	1	58	590	1014	0.2580	0.1290	0
59	1	59	590	1012	0.2580	0.1290	0
60	1	60	590	1012	0.0000	0.0000	4
61	1	61	590	1010	0.2580	0.1290	7
62	1	62	590	1010	0.0000	0.0000	0
63	1	63	590	1010	0.0000	0.0000	0
64	1	64	590	1010	0.0000	0.0000	0
65	1	65	590	1010	0.0000	0.0000	0
66	1	66	590	1010	0.0000	0.0000	0
67	1	67	590	1010	0.0000	0.0000	25
68	1	68	590	1010	0.0000	0.0000	0
69	1	69	590	1010	0.0000	0.0000	0
70	1	70	590	1010	0.0000	0.0000	26
71	1	71	590	1010	0.0000	0.0000	7
72	1	72	590	1010	0.0000	0.0000	7
73	1	73	590	1010	0.0000	0.0000	0
74	1	74	590	1010	0.0000	0.0000	0
75	1	75	588	1010	0.2580	0.1290	0
76	1	76	588	1008	0.2580	0.1290	25
77	1	77	588	1008	0.0000	0.0000	0
78	1	78	588	1006	0.2580	0.1290	0
79	1	79	588	1004	0.2580	0.1290	0
80	1	80	588	1004	0.0000	0.0000	0
81	1	81	588	1004	0.0000	0.0000	0
82	1	82	588	1002	0.2580	0.1290	0
83	1	83	586	1002	0.2580	0.1290	0
84	1	84	584	1000	0.3649	0.1824	2
85	1	85	582	996	0.5769	0.2885	0
86	1	86	580	996	0.2580	0.1290	0
87	1	87	580	994	0.2580	0.1290	0
88	1	88	580	994	0.0000	0.0000	0
89	1	89	574	992	0.8159	0.4079	0
90	1	90	574	992	0.0000	0.0000	0
91	1	91	574	992	0.0000	0.0000	0
92	1	92	574	992	0.0000	0.0000	0
93	1	93	574	992	0.0000	0.0000	0
94	1	94	574	992	0.0000	0.0000	0
95	1	95	574	992	0.0000	0.0000	0
96	1	96	574	992	0.0000	0.0000	0
97	1	97	574	992	0.0000	0.0000	0
98	1	98	574	992	0.0000	0.0000	0
99	1	99	572	992	0.2580	0.1290	4
100	1	100	572	992	0.0000	0.0000	0
101	1	101	572	992	0.0000	0.0000	0
102	1	102	572	992	0.0000	0.0000	0
