	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
133	1	133	1488	1330	0.8159	0.4079	0
134	1	134	1488	1330	0.0000	0.0000	66
135	1	135	1488	1322	10.320	0.5160	43
136	1	136	1488	1322	0.0000	0.0000	30
137	1	137	1486	1322	0.2580	0.1290	12
138	1	138	1484	1320	0.3649	0.1824	0
139	1	139	1484	1318	0.2580	0.1290	0
140	1	140	1482	1314	0.5769	0.2885	40
141	1	141	1482	1314	0.0000	0.0000	33
142	1	142	1482	1312	0.2580	0.1290	3
143	1	143	1482	1312	0.0000	0.0000	6
144	1	144	1480	1310	0.3649	0.1824	4
145	1	145	1478	1306	0.5769	0.2885	5
146	1	146	1480	1306	0.2580	0.1290	5
147	1	147	1476	1298	11.538	0.5769	21
148	1	148	1476	1294	0.5160	0.2580	5
149	1	149	1476	1294	0.0000	0.0000	0
150	1	150	1476	1290	0.5160	0.2580	10
151	1	151	1476	1290	0.0000	0.0000	17
152	1	152	1476	1290	0.0000	0.0000	0
153	1	153	1476	1288	0.2580	0.1290	4
154	1	154	1476	1288	0.0000	0.0000	0
155	1	155	1476	1286	0.2580	0.1290	0
156	1	156	1476	1286	0.0000	0.0000	0
157	1	157	1476	1286	0.0000	0.0000	0
158	1	158	1476	1284	0.2580	0.1290	0
159	1	159	1476	1282	0.2580	0.1290	5
160	1	160	1474	1280	0.3649	0.1824	0
161	1	161	1472	1274	0.8159	0.4079	46
162	1	162	1470	1272	0.3649	0.1824	13
163	1	163	1472	1268	0.5769	0.2885	51
164	1	164	1472	1268	0.0000	0.0000	39
165	1	165	1470	1268	0.2580	0.1290	6
166	1	166	1470	1268	0.0000	0.0000	21
167	1	167	1470	1266	0.2580	0.1290	18
168	1	168	1468	1264	0.3649	0.1824	68
169	1	169	1468	1262	0.2580	0.1290	20
170	1	170	1468	1264	0.2580	0.1290	0
171	1	171	1466	1260	0.5769	0.2885	2
172	1	172	1466	1258	0.2580	0.1290	12
173	1	173	1466	1254	0.5160	0.2580	22
174	1	174	1464	1248	0.8159	0.4079	54
175	1	175	1464	1248	0.0000	0.0000	31
176	1	176	1464	1246	0.2580	0.1290	1
177	1	177	1464	1246	0.0000	0.0000	14
178	1	178	1464	1246	0.0000	0.0000	32
179	1	179	1464	1246	0.0000	0.0000	28
180	1	180	1464	1246	0.0000	0.0000	16
181	1	181	1464	1242	0.5160	0.2580	29
182	1	182	1464	1242	0.0000	0.0000	25
183	1	183	1464	1242	0.0000	0.0000	0
184	1	184	1464	1236	0.7740	0.3870	23
185	1	185	1464	1236	0.0000	0.0000	24
186	1	186	1460	1226	13.894	0.6947	31
187	1	187	1462	1226	0.2580	0.1290	2
188	1	188	1460	1224	0.3649	0.1824	17
189	1	189	1460	1224	0.0000	0.0000	37
190	1	190	1460	1220	0.5160	0.2580	11
191	1	191	1460	1220	0.0000	0.0000	7
192	1	192	1460	1218	0.2580	0.1290	58
193	1	193	1460	1216	0.2580	0.1290	131
194	1	194	1460	1214	0.2580	0.1290	122
195	1	195	1460	1212	0.2580	0.1290	83
196	1	196	1460	1212	0.0000	0.0000	43
197	1	197	1460	1212	0.0000	0.0000	0
198	1	198	1460	1208	0.5160	0.2580	29
199	1	199	1460	1206	0.2580	0.1290	28
200	1	200	1460	1206	0.0000	0.0000	32
201	1	201	1460	1204	0.2580	0.1290	0
202	1	202	1460	1202	0.2580	0.1290	15
203	1	203	1460	1200	0.2580	0.1290	29
204	1	204	1460	1196	0.5160	0.2580	111
205	1	205	1460	1194	0.2580	0.1290	133
206	1	206	1460	1192	0.2580	0.1290	83
207	1	207	1458	1192	0.2580	0.1290	4
208	1	208	1458	1190	0.2580	0.1290	88
209	1	209	1458	1188	0.2580	0.1290	79
210	1	210	1456	1186	0.3649	0.1824	43
211	1	211	1456	1180	0.7740	0.3870	11
212	1	212	1456	1180	0.0000	0.0000	10
213	1	213	1456	1180	0.0000	0.0000	50
214	1	214	1456	1180	0.0000	0.0000	24
215	1	215	1456	1178	0.2580	0.1290	24
216	1	216	1454	1174	0.5769	0.2885	78
217	1	217	1456	1172	0.3649	0.1824	2
218	1	218	1450	1168	0.9302	0.4651	117
219	1	219	1448	1164	0.5769	0.2885	45
220	1	220	1448	1164	0.0000	0.0000	0
221	1	221	1448	1162	0.2580	0.1290	8
222	1	222	1446	1158	0.5769	0.2885	0
223	1	223	1446	1158	0.0000	0.0000	24
224	1	224	1446	1158	0.0000	0.0000	7
225	1	225	1446	1156	0.2580	0.1290	32
