	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	250	726	-1.000	-1.000	122
2	1	2	250	726	0.000	0.000	102
3	1	3	250	727	0.129	0.065	104
4	1	4	252	726	0.288	0.144	130
5	1	5	253	726	0.129	0.065	162
6	1	6	254	726	0.129	0.065	115
7	1	7	254	726	0.000	0.000	158
8	1	8	254	726	0.000	0.000	212
9	1	9	255	724	0.288	0.144	126
10	1	10	255	724	0.000	0.000	64
11	1	11	256	723	0.182	0.091	180
12	1	12	256	723	0.000	0.000	176
13	1	13	256	724	0.129	0.065	161
14	1	14	256	723	0.129	0.065	226
15	1	15	256	723	0.000	0.000	170
16	1	16	257	723	0.129	0.065	209
17	1	17	256	722	0.182	0.091	209
18	1	18	257	724	0.288	0.144	130
19	1	19	258	724	0.129	0.065	194
20	1	20	258	724	0.000	0.000	148
21	1	21	258	722	0.258	0.129	201
22	1	22	258	722	0.000	0.000	226
23	1	23	260	723	0.288	0.144	150
24	1	24	261	724	0.182	0.091	84
25	1	25	261	724	0.000	0.000	216
26	1	26	261	724	0.000	0.000	196
27	1	27	262	724	0.129	0.065	123
28	1	28	262	724	0.000	0.000	155
29	1	29	263	724	0.129	0.065	174
30	1	30	263	722	0.258	0.129	127
31	1	31	263	721	0.129	0.065	162
32	1	32	264	721	0.129	0.065	138
33	1	33	265	720	0.182	0.091	216
34	1	34	266	720	0.129	0.065	155
35	1	35	268	720	0.258	0.129	106
36	1	36	268	719	0.129	0.065	160
37	1	37	270	717	0.365	0.182	179
38	1	38	271	717	0.129	0.065	108
39	1	39	272	716	0.182	0.091	144
40	1	40	274	716	0.258	0.129	189
41	1	41	271	716	0.387	0.194	157
42	1	42	271	714	0.258	0.129	230
43	1	43	272	714	0.129	0.065	98
44	1	44	272	714	0.000	0.000	160
45	1	45	272	714	0.000	0.000	206
46	1	46	273	713	0.182	0.091	134
47	1	47	273	712	0.129	0.065	144
48	1	48	274	711	0.182	0.091	46
49	1	49	274	710	0.129	0.065	211
50	1	50	275	709	0.182	0.091	131
51	1	51	276	709	0.129	0.065	90
52	1	52	277	707	0.288	0.144	93
53	1	53	278	707	0.129	0.065	98
54	1	54	278	707	0.000	0.000	154
55	1	55	278	706	0.129	0.065	216
56	1	56	279	706	0.129	0.065	213
57	1	57	279	706	0.000	0.000	100
58	1	58	280	705	0.182	0.091	193
59	1	59	280	705	0.000	0.000	71
60	1	60	280	703	0.258	0.129	85
61	1	61	280	703	0.000	0.000	164
62	1	62	279	701	0.288	0.144	77
63	1	63	279	700	0.129	0.065	222
64	1	64	281	701	0.288	0.144	133
65	1	65	282	700	0.182	0.091	78
66	1	66	282	701	0.129	0.065	181
67	1	67	283	701	0.129	0.065	173
68	1	68	286	700	0.408	0.204	115
69	1	69	286	700	0.000	0.000	150
70	1	70	286	699	0.129	0.065	151
71	1	71	286	699	0.000	0.000	118
72	1	72	286	699	0.000	0.000	57
73	1	73	287	698	0.182	0.091	171
74	1	74	289	698	0.258	0.129	160
75	1	75	290	697	0.182	0.091	168
76	1	76	289	697	0.129	0.065	119
77	1	77	290	697	0.129	0.065	152
78	1	78	291	697	0.129	0.065	249
79	1	79	291	697	0.000	0.000	204
80	1	80	291	697	0.000	0.000	168
81	1	81	292	694	0.408	0.204	134
82	1	82	293	693	0.182	0.091	220
83	1	83	294	692	0.182	0.091	222
84	1	84	294	691	0.129	0.065	188
85	1	85	294	691	0.000	0.000	186
86	1	86	295	691	0.129	0.065	214
87	1	87	295	690	0.129	0.065	79
88	1	88	295	690	0.000	0.000	189
89	1	89	296	690	0.129	0.065	207
90	1	90	298	687	0.465	0.233	55
91	1	91	300	685	0.365	0.182	143
92	1	92	300	684	0.129	0.065	183
93	1	93	300	684	0.000	0.000	214
94	1	94	302	684	0.258	0.129	148
95	1	95	304	683	0.288	0.144	158
96	1	96	304	683	0.000	0.000	78
97	1	97	306	683	0.258	0.129	196
98	1	98	306	682	0.129	0.065	42
99	1	99	306	682	0.000	0.000	172
100	1	100	308	680	0.365	0.182	53
101	1	101	309	680	0.129	0.065	92
102	1	102	309	677	0.387	0.194	140
103	1	103	311	675	0.365	0.182	101
104	1	104	312	676	0.182	0.091	199
105	1	105	316	674	0.577	0.288	155
106	1	106	318	672	0.365	0.182	164
107	1	107	320	672	0.258	0.129	120
108	1	108	318	673	0.288	0.144	100
109	1	109	319	673	0.129	0.065	105
110	1	110	320	673	0.129	0.065	134
111	1	111	320	672	0.129	0.065	228
112	1	112	321	673	0.182	0.091	56
113	1	113	321	673	0.000	0.000	86
114	1	114	322	672	0.182	0.091	192
115	1	115	323	672	0.129	0.065	147
