	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	248	279	-1.000	-1.000	149
2	1	2	246	278	0.288	0.144	103
3	1	3	247	278	0.129	0.065	255
4	1	4	247	278	0.000	0.000	112
5	1	5	248	278	0.129	0.065	209
6	1	6	248	278	0.000	0.000	96
7	1	7	248	278	0.000	0.000	74
8	1	8	248	276	0.258	0.129	206
9	1	9	248	276	0.000	0.000	178
10	1	10	249	276	0.129	0.065	235
11	1	11	249	276	0.000	0.000	114
12	1	12	249	276	0.000	0.000	191
13	1	13	249	275	0.129	0.065	162
14	1	14	249	275	0.000	0.000	255
15	1	15	249	275	0.000	0.000	223
16	1	16	249	275	0.000	0.000	156
17	1	17	250	275	0.129	0.065	214
18	1	18	250	274	0.129	0.065	255
19	1	19	250	274	0.000	0.000	191
20	1	20	250	274	0.000	0.000	132
21	1	21	251	274	0.129	0.065	114
22	1	22	252	273	0.182	0.091	81
23	1	23	252	273	0.000	0.000	226
24	1	24	252	272	0.129	0.065	222
25	1	25	252	272	0.000	0.000	255
26	1	26	252	272	0.000	0.000	241
27	1	27	253	270	0.288	0.144	255
28	1	28	253	270	0.000	0.000	199
29	1	29	253	270	0.000	0.000	164
30	1	30	253	270	0.000	0.000	136
31	1	31	253	270	0.000	0.000	42
32	1	32	253	270	0.000	0.000	72
33	1	33	254	270	0.129	0.065	93
34	1	34	254	270	0.000	0.000	150
35	1	35	254	270	0.000	0.000	104
36	1	36	255	270	0.129	0.065	255
37	1	37	255	269	0.129	0.065	146
38	1	38	256	268	0.182	0.091	153
39	1	39	256	268	0.000	0.000	138
40	1	40	257	267	0.182	0.091	171
41	1	41	257	267	0.000	0.000	173
42	1	42	257	267	0.000	0.000	126
43	1	43	258	266	0.182	0.091	255
44	1	44	258	265	0.129	0.065	97
45	1	45	258	264	0.129	0.065	166
46	1	46	258	264	0.000	0.000	121
47	1	47	259	264	0.129	0.065	141
48	1	48	260	264	0.129	0.065	224
49	1	49	260	264	0.000	0.000	87
50	1	50	260	264	0.000	0.000	71
51	1	51	261	262	0.288	0.144	255
52	1	52	262	261	0.182	0.091	250
53	1	53	262	261	0.000	0.000	58
54	1	54	263	260	0.182	0.091	229
55	1	55	263	260	0.000	0.000	139
56	1	56	263	259	0.129	0.065	202
57	1	57	263	259	0.000	0.000	178
58	1	58	264	259	0.129	0.065	109
59	1	59	264	259	0.000	0.000	99
60	1	60	264	258	0.129	0.065	169
61	1	61	264	258	0.000	0.000	110
62	1	62	264	257	0.129	0.065	251
63	1	63	264	257	0.000	0.000	124
64	1	64	264	256	0.129	0.065	185
65	1	65	264	256	0.000	0.000	219
66	1	66	264	254	0.258	0.129	196
67	1	67	264	254	0.000	0.000	255
68	1	68	265	254	0.129	0.065	255
69	1	69	265	254	0.000	0.000	177
70	1	70	265	254	0.000	0.000	60
71	1	71	266	253	0.182	0.091	138
72	1	72	266	252	0.129	0.065	175
73	1	73	266	252	0.000	0.000	159
74	1	74	266	252	0.000	0.000	178
75	1	75	266	252	0.000	0.000	205
76	1	76	266	251	0.129	0.065	104
77	1	77	267	251	0.129	0.065	179
78	1	78	267	250	0.129	0.065	164
79	1	79	267	250	0.000	0.000	172
80	1	80	268	250	0.129	0.065	255
81	1	81	269	250	0.129	0.065	255
82	1	82	269	248	0.258	0.129	255
83	1	83	269	248	0.000	0.000	255
84	1	84	269	248	0.000	0.000	218
85	1	85	269	248	0.000	0.000	226
86	1	86	270	248	0.129	0.065	117
87	1	87	270	248	0.000	0.000	255
88	1	88	271	248	0.129	0.065	129
89	1	89	271	247	0.129	0.065	92
90	1	90	271	247	0.000	0.000	84
91	1	91	271	245	0.258	0.129	181
92	1	92	272	245	0.129	0.065	118
93	1	93	272	244	0.129	0.065	254
94	1	94	273	243	0.182	0.091	161
95	1	95	273	243	0.000	0.000	255
96	1	96	273	243	0.000	0.000	191
97	1	97	274	242	0.182	0.091	127
98	1	98	274	242	0.000	0.000	130
99	1	99	274	241	0.129	0.065	187
100	1	100	274	240	0.129	0.065	255
101	1	101	274	240	0.000	0.000	254
102	1	102	275	239	0.182	0.091	69
103	1	103	276	238	0.182	0.091	111
104	1	104	276	238	0.000	0.000	135
105	1	105	277	237	0.182	0.091	72
106	1	106	277	237	0.000	0.000	92
107	1	107	279	236	0.288	0.144	212
108	1	108	280	234	0.288	0.144	255
109	1	109	280	234	0.000	0.000	158
110	1	110	281	234	0.129	0.065	152
111	1	111	282	234	0.129	0.065	255
112	1	112	282	232	0.258	0.129	154
113	1	113	282	232	0.000	0.000	255
114	1	114	282	232	0.000	0.000	190
115	1	115	283	231	0.182	0.091	201
116	1	116	284	230	0.182	0.091	233
117	1	117	284	230	0.000	0.000	172
118	1	118	284	230	0.000	0.000	96
119	1	119	284	229	0.129	0.065	112
120	1	120	284	228	0.129	0.065	110
121	1	121	284	227	0.129	0.065	174
122	1	122	284	226	0.129	0.065	87
123	1	123	284	226	0.000	0.000	174
124	1	124	284	226	0.000	0.000	255
125	1	125	284	226	0.000	0.000	120
126	1	126	284	226	0.000	0.000	82
127	1	127	284	226	0.000	0.000	159
128	1	128	284	225	0.129	0.065	180
129	1	129	285	224	0.182	0.091	129
130	1	130	286	224	0.129	0.065	255
131	1	131	286	224	0.000	0.000	153
132	1	132	286	224	0.000	0.000	211
