	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
240	1	240	615	1047	0.5319	0.2659	41
241	1	241	615	1047	0.0000	0.0000	16
242	1	242	615	1046	0.1290	0.0645	5
243	1	243	615	1046	0.0000	0.0000	22
244	1	244	614	1043	0.4079	0.2040	6
245	1	245	614	1041	0.2580	0.1290	23
246	1	246	613	1038	0.4079	0.2040	4
247	1	247	611	1038	0.2580	0.1290	0
248	1	248	609	1034	0.5769	0.2885	31
249	1	249	610	1035	0.1824	0.0912	4
250	1	250	609	1035	0.1290	0.0645	36
251	1	251	607	1034	0.2885	0.1442	165
252	1	252	606	1034	0.1290	0.0645	12
253	1	253	605	1033	0.1824	0.0912	43
254	1	254	603	1030	0.4651	0.2326	11
255	1	255	603	1030	0.0000	0.0000	0
256	1	256	601	1030	0.2580	0.1290	0
257	1	257	599	1029	0.2885	0.1442	0
258	1	258	598	1026	0.4079	0.2040	0
259	1	259	594	1025	0.5319	0.2659	0
260	1	260	594	1023	0.2580	0.1290	6
261	1	261	594	1023	0.0000	0.0000	0
262	1	262	590	1021	0.5769	0.2885	0
263	1	263	591	1019	0.2885	0.1442	9
264	1	264	590	1019	0.1290	0.0645	21
265	1	265	585	1018	0.6578	0.3289	18
266	1	266	581	1015	0.6450	0.3225	0
267	1	267	578	1014	0.4079	0.2040	56
268	1	268	574	1014	0.5160	0.2580	99
269	1	269	574	1014	0.0000	0.0000	196
270	1	270	573	1014	0.1290	0.0645	145
271	1	271	571	1013	0.2885	0.1442	42
272	1	272	570	1010	0.4079	0.2040	27
273	1	273	565	1007	0.7522	0.3761	16
274	1	274	565	1007	0.0000	0.0000	37
275	1	275	565	1007	0.0000	0.0000	61
276	1	276	565	1006	0.1290	0.0645	79
277	1	277	563	1005	0.2885	0.1442	54
278	1	278	563	1005	0.0000	0.0000	4
279	1	279	563	1005	0.0000	0.0000	14
280	1	280	563	1005	0.0000	0.0000	49
