	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
52	1	52	441	1040	0.182	0.091	163
53	1	53	441	1037	0.387	0.194	197
54	1	54	443	1036	0.288	0.144	161
55	1	55	444	1034	0.288	0.144	101
56	1	56	446	1031	0.465	0.233	80
57	1	57	446	1030	0.129	0.065	140
58	1	58	446	1030	0.000	0.000	128
59	1	59	446	1028	0.258	0.129	71
60	1	60	446	1028	0.000	0.000	103
61	1	61	446	1026	0.258	0.129	63
62	1	62	446	1026	0.000	0.000	70
63	1	63	447	1026	0.129	0.065	46
64	1	64	448	1024	0.288	0.144	72
65	1	65	452	1020	0.730	0.365	168
66	1	66	454	1019	0.288	0.144	233
67	1	67	454	1019	0.000	0.000	169
68	1	68	454	1016	0.387	0.194	104
69	1	69	456	1015	0.288	0.144	255
70	1	70	457	1013	0.288	0.144	228
71	1	71	458	1010	0.408	0.204	213
72	1	72	458	1008	0.258	0.129	77
73	1	73	459	1004	0.532	0.266	199
74	1	74	461	1002	0.365	0.182	226
75	1	75	462	1000	0.288	0.144	255
76	1	76	463	996	0.532	0.266	156
77	1	77	464	992	0.532	0.266	123
78	1	78	464	991	0.129	0.065	242
79	1	79	466	990	0.288	0.144	156
80	1	80	466	988	0.258	0.129	153
81	1	81	467	986	0.288	0.144	142
82	1	82	468	983	0.408	0.204	139
83	1	83	468	981	0.258	0.129	255
84	1	84	468	980	0.129	0.065	199
85	1	85	470	979	0.288	0.144	201
86	1	86	470	978	0.129	0.065	134
87	1	87	470	977	0.129	0.065	167
88	1	88	471	974	0.408	0.204	171
89	1	89	471	974	0.000	0.000	255
90	1	90	472	972	0.288	0.144	255
91	1	91	472	972	0.000	0.000	255
92	1	92	472	972	0.000	0.000	255
93	1	93	472	972	0.000	0.000	255
94	1	94	472	970	0.258	0.129	98
95	1	95	472	966	0.516	0.258	195
96	1	96	472	966	0.000	0.000	241
97	1	97	472	964	0.258	0.129	92
98	1	98	472	964	0.000	0.000	237
99	1	99	472	964	0.000	0.000	133
100	1	100	473	964	0.129	0.065	248
101	1	101	473	964	0.000	0.000	142
102	1	102	473	963	0.129	0.065	255
103	1	103	473	962	0.129	0.065	206
104	1	104	474	961	0.182	0.091	238
105	1	105	474	959	0.258	0.129	119
106	1	106	474	958	0.129	0.065	171
107	1	107	475	958	0.129	0.065	188
108	1	108	476	958	0.129	0.065	96
109	1	109	476	956	0.258	0.129	130
110	1	110	476	954	0.258	0.129	87
111	1	111	476	954	0.000	0.000	77
112	1	112	476	953	0.129	0.065	80
113	1	113	477	953	0.129	0.065	74
114	1	114	478	952	0.182	0.091	112
115	1	115	479	952	0.129	0.065	255
116	1	116	480	953	0.182	0.091	182
117	1	117	480	953	0.000	0.000	255
118	1	118	480	952	0.129	0.065	233
119	1	119	480	952	0.000	0.000	177
120	1	120	480	952	0.000	0.000	196
121	1	121	480	950	0.258	0.129	108
122	1	122	481	950	0.129	0.065	255
123	1	123	481	950	0.000	0.000	116
124	1	124	482	950	0.129	0.065	253
125	1	125	482	950	0.000	0.000	164
126	1	126	483	948	0.288	0.144	130
127	1	127	483	948	0.000	0.000	232
128	1	128	483	947	0.129	0.065	255
129	1	129	484	946	0.182	0.091	233
130	1	130	484	944	0.258	0.129	255
131	1	131	484	944	0.000	0.000	219
132	1	132	484	942	0.258	0.129	255
133	1	133	484	940	0.258	0.129	105
134	1	134	484	940	0.000	0.000	157
135	1	135	484	938	0.258	0.129	21
136	1	136	484	937	0.129	0.065	60
137	1	137	484	937	0.000	0.000	104
138	1	138	484	937	0.000	0.000	104
139	1	139	485	936	0.182	0.091	58
140	1	140	487	934	0.365	0.182	52
141	1	141	488	933	0.182	0.091	23
142	1	142	490	931	0.365	0.182	10
143	1	143	495	928	0.752	0.376	129
144	1	144	495	925	0.387	0.194	115
145	1	145	495	923	0.258	0.129	85
146	1	146	495	921	0.258	0.129	206
147	1	147	496	920	0.182	0.091	255
148	1	148	496	918	0.258	0.129	255
149	1	149	496	918	0.000	0.000	36
150	1	150	499	913	0.752	0.376	255
151	1	151	500	910	0.408	0.204	171
152	1	152	501	909	0.182	0.091	201
153	1	153	501	909	0.000	0.000	90
154	1	154	502	908	0.182	0.091	134
155	1	155	504	906	0.365	0.182	216
156	1	156	504	905	0.129	0.065	132
157	1	157	504	902	0.387	0.194	173
158	1	158	505	900	0.288	0.144	255
159	1	159	506	898	0.288	0.144	251
160	1	160	506	896	0.258	0.129	79
161	1	161	506	896	0.000	0.000	227
162	1	162	506	896	0.000	0.000	81
163	1	163	507	895	0.182	0.091	226
164	1	164	507	895	0.000	0.000	121
165	1	165	508	893	0.288	0.144	255
166	1	166	508	893	0.000	0.000	96
167	1	167	508	890	0.387	0.194	190
168	1	168	508	888	0.258	0.129	163
169	1	169	508	888	0.000	0.000	121
170	1	170	509	887	0.182	0.091	252
171	1	171	509	886	0.129	0.065	197
172	1	172	506	885	0.408	0.204	57
173	1	173	507	885	0.129	0.065	159
174	1	174	508	884	0.182	0.091	124
175	1	175	508	882	0.258	0.129	255
176	1	176	509	880	0.288	0.144	255
177	1	177	509	879	0.129	0.065	255
178	1	178	510	876	0.408	0.204	127
179	1	179	511	878	0.288	0.144	131
180	1	180	511	877	0.129	0.065	20
181	1	181	511	877	0.000	0.000	110
182	1	182	510	875	0.288	0.144	255
183	1	183	509	874	0.182	0.091	199
184	1	184	508	873	0.182	0.091	147
185	1	185	509	872	0.182	0.091	246
186	1	186	510	870	0.288	0.144	228
187	1	187	511	869	0.182	0.091	255
188	1	188	511	867	0.258	0.129	228
189	1	189	511	865	0.258	0.129	255
190	1	190	511	864	0.129	0.065	115
191	1	191	513	861	0.465	0.233	67
192	1	192	513	861	0.000	0.000	188
193	1	193	514	858	0.408	0.204	57
194	1	194	514	858	0.000	0.000	49
195	1	195	514	858	0.000	0.000	121
196	1	196	513	856	0.288	0.144	255
197	1	197	513	855	0.129	0.065	154
198	1	198	513	852	0.387	0.194	152
199	1	199	510	851	0.408	0.204	170
200	1	200	510	849	0.258	0.129	170
201	1	201	510	849	0.000	0.000	152
202	1	202	511	847	0.288	0.144	255
203	1	203	512	845	0.288	0.144	206
204	1	204	512	841	0.516	0.258	228
205	1	205	512	840	0.129	0.065	210
206	1	206	510	836	0.577	0.288	192
207	1	207	510	835	0.129	0.065	237
208	1	208	511	832	0.408	0.204	91
209	1	209	511	830	0.258	0.129	118
210	1	210	511	829	0.129	0.065	93
211	1	211	510	828	0.182	0.091	94
212	1	212	510	826	0.258	0.129	145
213	1	213	510	826	0.000	0.000	103
214	1	214	510	824	0.258	0.129	255
215	1	215	510	824	0.000	0.000	44
216	1	216	510	822	0.258	0.129	27
217	1	217	510	817	0.645	0.323	255
218	1	218	510	816	0.129	0.065	241
219	1	219	510	813	0.387	0.194	255
220	1	220	510	810	0.387	0.194	203
221	1	221	510	808	0.258	0.129	104
222	1	222	510	808	0.000	0.000	124
223	1	223	510	807	0.129	0.065	255
224	1	224	509	804	0.408	0.204	109
225	1	225	508	803	0.182	0.091	255
226	1	226	508	801	0.258	0.129	129
227	1	227	507	800	0.182	0.091	137
228	1	228	507	800	0.000	0.000	125
229	1	229	508	799	0.182	0.091	249
230	1	230	509	796	0.408	0.204	255
231	1	231	509	795	0.129	0.065	120
232	1	232	510	794	0.182	0.091	213
233	1	233	510	792	0.258	0.129	144
234	1	234	511	790	0.288	0.144	72
235	1	235	511	790	0.000	0.000	255
236	1	236	512	788	0.288	0.144	133
237	1	237	512	787	0.129	0.065	255
238	1	238	512	787	0.000	0.000	184
239	1	239	512	787	0.000	0.000	230
240	1	240	512	785	0.258	0.129	246
241	1	241	512	783	0.258	0.129	46
242	1	242	513	782	0.182	0.091	140
243	1	243	514	780	0.288	0.144	195
244	1	244	514	780	0.000	0.000	255
245	1	245	518	778	0.577	0.288	255
246	1	246	518	775	0.387	0.194	86
247	1	247	518	775	0.000	0.000	235
248	1	248	518	774	0.129	0.065	255
249	1	249	519	772	0.288	0.144	174
250	1	250	519	770	0.258	0.129	108
251	1	251	517	770	0.258	0.129	130
252	1	252	518	770	0.129	0.065	92
253	1	253	520	767	0.465	0.233	181
254	1	254	520	766	0.129	0.065	107
255	1	255	521	766	0.129	0.065	245
256	1	256	521	764	0.258	0.129	141
257	1	257	523	763	0.288	0.144	131
258	1	258	526	759	0.645	0.323	35
259	1	259	526	759	0.000	0.000	124
260	1	260	526	758	0.129	0.065	255
261	1	261	526	756	0.258	0.129	54
262	1	262	527	754	0.288	0.144	117
263	1	263	528	754	0.129	0.065	255
264	1	264	529	752	0.288	0.144	184
265	1	265	530	750	0.288	0.144	251
266	1	266	530	748	0.258	0.129	197
267	1	267	530	746	0.258	0.129	128
268	1	268	532	742	0.577	0.288	149
269	1	269	533	739	0.408	0.204	61
270	1	270	533	738	0.129	0.065	105
271	1	271	533	736	0.258	0.129	126
272	1	272	533	736	0.000	0.000	219
273	1	273	533	734	0.258	0.129	151
274	1	274	533	732	0.258	0.129	163
275	1	275	534	730	0.288	0.144	255
276	1	276	534	727	0.387	0.194	107
277	1	277	534	727	0.000	0.000	235
278	1	278	534	726	0.129	0.065	70
279	1	279	534	724	0.258	0.129	120
280	1	280	536	722	0.365	0.182	53
281	1	281	536	716	0.774	0.387	73
282	1	282	535	716	0.129	0.065	41
283	1	283	536	713	0.408	0.204	29
284	1	284	536	710	0.387	0.194	18
285	1	285	536	708	0.258	0.129	42
286	1	286	536	708	0.000	0.000	72
287	1	287	537	706	0.288	0.144	109
288	1	288	537	705	0.129	0.065	121
289	1	289	537	704	0.129	0.065	45
290	1	290	537	701	0.387	0.194	39
291	1	291	539	698	0.465	0.233	102
292	1	292	540	694	0.532	0.266	69
293	1	293	542	690	0.577	0.288	237
294	1	294	543	686	0.532	0.266	122
295	1	295	544	684	0.288	0.144	152
296	1	296	544	683	0.129	0.065	86
297	1	297	546	680	0.465	0.233	247
298	1	298	546	677	0.387	0.194	234
299	1	299	548	674	0.465	0.233	163
300	1	300	548	670	0.516	0.258	126
