	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
159	1	159	499	588	0.000	0.000	59
160	1	160	499	586	0.258	0.129	45
161	1	161	498	585	0.182	0.091	70
162	1	162	498	583	0.258	0.129	54
163	1	163	498	583	0.000	0.000	55
164	1	164	498	582	0.129	0.065	42
165	1	165	499	581	0.182	0.091	40
166	1	166	499	580	0.129	0.065	57
167	1	167	499	579	0.129	0.065	87
168	1	168	500	579	0.129	0.065	30
169	1	169	500	578	0.129	0.065	119
170	1	170	500	578	0.000	0.000	84
171	1	171	500	576	0.258	0.129	86
172	1	172	500	576	0.000	0.000	56
173	1	173	501	576	0.129	0.065	50
174	1	174	501	573	0.387	0.194	42
175	1	175	501	572	0.129	0.065	69
176	1	176	501	569	0.387	0.194	40
177	1	177	500	568	0.182	0.091	10
178	1	178	501	568	0.129	0.065	53
179	1	179	501	568	0.000	0.000	48
180	1	180	501	568	0.000	0.000	46
181	1	181	501	567	0.129	0.065	79
182	1	182	503	565	0.365	0.182	89
183	1	183	503	565	0.000	0.000	29
184	1	184	503	565	0.000	0.000	9
185	1	185	500	562	0.547	0.274	80
186	1	186	501	560	0.288	0.144	29
187	1	187	501	560	0.000	0.000	20
188	1	188	500	561	0.182	0.091	44
189	1	189	501	560	0.182	0.091	35
190	1	190	502	559	0.182	0.091	28
191	1	191	502	559	0.000	0.000	1
192	1	192	502	559	0.000	0.000	8
193	1	193	502	559	0.000	0.000	47
194	1	194	502	559	0.000	0.000	1
195	1	195	501	561	0.288	0.144	19
196	1	196	501	560	0.129	0.065	2
197	1	197	501	560	0.000	0.000	36
198	1	198	501	560	0.000	0.000	43
199	1	199	501	560	0.000	0.000	22
200	1	200	501	560	0.000	0.000	28
201	1	201	500	559	0.182	0.091	69
202	1	202	500	560	0.129	0.065	64
203	1	203	501	558	0.288	0.144	21
204	1	204	501	558	0.000	0.000	55
205	1	205	501	557	0.129	0.065	25
206	1	206	501	556	0.129	0.065	11
207	1	207	501	556	0.000	0.000	32
208	1	208	502	554	0.288	0.144	27
209	1	209	502	554	0.000	0.000	35
210	1	210	502	553	0.129	0.065	19
211	1	211	502	553	0.000	0.000	34
212	1	212	502	553	0.000	0.000	45
213	1	213	502	552	0.129	0.065	6
214	1	214	501	552	0.129	0.065	19
215	1	215	503	552	0.258	0.129	97
216	1	216	502	551	0.182	0.091	39
217	1	217	502	551	0.000	0.000	120
218	1	218	502	551	0.000	0.000	58
219	1	219	502	548	0.387	0.194	27
220	1	220	501	548	0.129	0.065	8
221	1	221	501	548	0.000	0.000	23
222	1	222	501	548	0.000	0.000	15
223	1	223	501	548	0.000	0.000	15
224	1	224	501	548	0.000	0.000	20
225	1	225	501	547	0.129	0.065	28
226	1	226	501	546	0.129	0.065	1
227	1	227	502	544	0.288	0.144	1
228	1	228	502	544	0.000	0.000	33
229	1	229	502	544	0.000	0.000	31
230	1	230	505	541	0.547	0.274	5
231	1	231	505	541	0.000	0.000	18
232	1	232	505	541	0.000	0.000	4
233	1	233	505	541	0.000	0.000	81
234	1	234	505	541	0.000	0.000	63
235	1	235	505	538	0.387	0.194	29
236	1	236	505	538	0.000	0.000	77
237	1	237	505	538	0.000	0.000	60
238	1	238	505	538	0.000	0.000	26
239	1	239	506	537	0.182	0.091	33
240	1	240	505	536	0.182	0.091	12
241	1	241	505	536	0.000	0.000	32
242	1	242	503	535	0.288	0.144	46
243	1	243	503	535	0.000	0.000	17
244	1	244	503	534	0.129	0.065	13
245	1	245	503	533	0.129	0.065	19
246	1	246	504	535	0.288	0.144	20
247	1	247	504	536	0.129	0.065	22
248	1	248	504	536	0.000	0.000	22
249	1	249	503	538	0.288	0.144	30
250	1	250	503	538	0.000	0.000	18
251	1	251	500	539	0.408	0.204	51
252	1	252	500	539	0.000	0.000	82
253	1	253	502	537	0.365	0.182	47
254	1	254	502	537	0.000	0.000	13
255	1	255	502	537	0.000	0.000	24
256	1	256	501	537	0.129	0.065	34
257	1	257	501	537	0.000	0.000	88
258	1	258	501	537	0.000	0.000	58
259	1	259	501	540	0.387	0.194	37
260	1	260	502	537	0.408	0.204	81
261	1	261	502	537	0.000	0.000	124
262	1	262	502	538	0.129	0.065	41
263	1	263	501	539	0.182	0.091	21
264	1	264	501	536	0.387	0.194	56
265	1	265	501	535	0.129	0.065	25
266	1	266	501	535	0.000	0.000	32
267	1	267	501	534	0.129	0.065	73
268	1	268	501	533	0.129	0.065	6
269	1	269	501	532	0.129	0.065	65
270	1	270	501	532	0.000	0.000	36
271	1	271	499	530	0.365	0.182	38
272	1	272	500	529	0.182	0.091	26
273	1	273	500	529	0.000	0.000	35
274	1	274	500	528	0.129	0.065	0
275	1	275	501	527	0.182	0.091	61
276	1	276	501	527	0.000	0.000	25
277	1	277	501	525	0.258	0.129	33
278	1	278	501	525	0.000	0.000	47
279	1	279	501	525	0.000	0.000	33
280	1	280	501	525	0.000	0.000	32
281	1	281	501	525	0.000	0.000	22
282	1	282	501	525	0.000	0.000	62
283	1	283	504	524	0.408	0.204	27
284	1	284	505	524	0.129	0.065	37
285	1	285	507	526	0.365	0.182	53
286	1	286	507	524	0.258	0.129	17
287	1	287	507	524	0.000	0.000	24
288	1	288	507	524	0.000	0.000	44
289	1	289	508	523	0.182	0.091	20
290	1	290	508	523	0.000	0.000	18
291	1	291	508	523	0.000	0.000	6
292	1	292	506	524	0.288	0.144	51
293	1	293	506	524	0.000	0.000	51
294	1	294	507	524	0.129	0.065	19
295	1	295	506	523	0.182	0.091	12
296	1	296	505	523	0.129	0.065	69
297	1	297	505	523	0.000	0.000	12
298	1	298	505	522	0.129	0.065	18
299	1	299	506	523	0.182	0.091	31
300	1	300	506	523	0.000	0.000	8
