	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
1	1	1	621	673	-1.000	-1.000	9
2	1	2	621	669	0.516	0.258	31
3	1	3	623	663	0.816	0.408	46
4	1	4	622	661	0.288	0.144	20
5	1	5	622	661	0.000	0.000	15
6	1	6	624	655	0.816	0.408	13
7	1	7	624	654	0.129	0.065	27
8	1	8	626	652	0.365	0.182	13
9	1	9	627	647	0.658	0.329	2
10	1	10	627	647	0.000	0.000	3
11	1	11	627	641	0.774	0.387	41
12	1	12	627	641	0.000	0.000	7
13	1	13	627	636	0.645	0.323	29
14	1	14	627	632	0.516	0.258	31
15	1	15	627	632	0.000	0.000	57
16	1	16	627	632	0.000	0.000	28
17	1	17	627	632	0.000	0.000	21
18	1	18	627	632	0.000	0.000	7
19	1	19	627	632	0.000	0.000	6
20	1	20	627	632	0.000	0.000	20
21	1	21	627	632	0.000	0.000	36
22	1	22	627	632	0.000	0.000	75
23	1	23	627	632	0.000	0.000	56
24	1	24	627	632	0.000	0.000	31
25	1	25	626	628	0.532	0.266	32
26	1	26	626	628	0.000	0.000	16
27	1	27	625	624	0.532	0.266	11
28	1	28	625	624	0.000	0.000	23
29	1	29	629	619	0.826	0.413	38
30	1	30	631	617	0.365	0.182	59
31	1	31	631	612	0.645	0.323	46
32	1	32	632	609	0.408	0.204	24
33	1	33	633	606	0.408	0.204	91
34	1	34	633	604	0.258	0.129	49
35	1	35	636	597	0.982	0.491	60
36	1	36	638	590	0.939	0.470	17
37	1	37	638	585	0.645	0.323	2
38	1	38	638	582	0.387	0.194	33
39	1	39	638	577	0.645	0.323	32
40	1	40	638	574	0.387	0.194	66
41	1	41	638	572	0.258	0.129	34
42	1	42	638	572	0.000	0.000	47
43	1	43	640	565	0.939	0.470	22
44	1	44	640	565	0.000	0.000	60
45	1	45	641	563	0.288	0.144	69
46	1	46	643	562	0.288	0.144	62
47	1	47	643	559	0.387	0.194	65
48	1	48	643	557	0.258	0.129	16
49	1	49	646	558	0.408	0.204	41
50	1	50	646	557	0.129	0.065	59
51	1	51	646	557	0.000	0.000	34
52	1	52	647	552	0.658	0.329	40
53	1	53	647	551	0.129	0.065	66
54	1	54	646	552	0.182	0.091	68
55	1	55	647	549	0.408	0.204	3
56	1	56	647	551	0.258	0.129	21
57	1	57	648	550	0.182	0.091	44
58	1	58	648	549	0.129	0.065	59
59	1	59	648	546	0.387	0.194	21
60	1	60	649	542	0.532	0.266	22
61	1	61	650	542	0.129	0.065	55
62	1	62	651	542	0.129	0.065	24
63	1	63	652	540	0.288	0.144	16
64	1	64	652	536	0.516	0.258	115
65	1	65	654	535	0.288	0.144	38
66	1	66	654	532	0.387	0.194	74
67	1	67	654	529	0.387	0.194	20
68	1	68	654	529	0.000	0.000	65
69	1	69	654	526	0.387	0.194	6
