	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
199	1	199	362	585	0.258	0.129	17
200	1	200	359	587	0.465	0.233	47
201	1	201	357	589	0.365	0.182	19
202	1	202	354	587	0.465	0.233	50
203	1	203	354	588	0.129	0.065	58
204	1	204	351	587	0.408	0.204	70
205	1	205	352	584	0.408	0.204	146
206	1	206	354	581	0.465	0.233	9
207	1	207	352	581	0.258	0.129	52
208	1	208	350	584	0.465	0.233	93
209	1	209	350	584	0.000	0.000	87
210	1	210	348	581	0.465	0.233	51
211	1	211	348	578	0.387	0.194	65
212	1	212	347	579	0.182	0.091	18
213	1	213	344	578	0.408	0.204	55
214	1	214	344	576	0.258	0.129	50
215	1	215	346	580	0.577	0.288	14
216	1	216	342	580	0.516	0.258	47
217	1	217	342	576	0.516	0.258	115
218	1	218	340	578	0.365	0.182	120
219	1	219	340	578	0.000	0.000	27
220	1	220	338	576	0.365	0.182	88
221	1	221	336	576	0.258	0.129	48
222	1	222	334	576	0.258	0.129	35
223	1	223	332	577	0.288	0.144	48
224	1	224	330	578	0.288	0.144	94
225	1	225	327	575	0.547	0.274	52
226	1	226	326	574	0.182	0.091	74
227	1	227	325	571	0.408	0.204	48
228	1	228	324	572	0.182	0.091	57
229	1	229	321	570	0.465	0.233	54
230	1	230	321	570	0.000	0.000	71
231	1	231	316	568	0.695	0.347	76
232	1	232	314	568	0.258	0.129	14
233	1	233	313	570	0.288	0.144	49
234	1	234	311	570	0.258	0.129	4
235	1	235	310	566	0.532	0.266	67
236	1	236	312	565	0.288	0.144	2
237	1	237	306	562	0.865	0.433	33
238	1	238	306	565	0.387	0.194	6
239	1	239	307	563	0.288	0.144	26
240	1	240	305	562	0.288	0.144	30
241	1	241	303	559	0.465	0.233	34
242	1	242	301	557	0.365	0.182	34
243	1	243	301	557	0.000	0.000	33
244	1	244	300	556	0.182	0.091	34
245	1	245	300	556	0.000	0.000	13
246	1	246	300	556	0.000	0.000	13
247	1	247	300	556	0.000	0.000	18
248	1	248	298	556	0.258	0.129	10
249	1	249	297	557	0.182	0.091	0
250	1	250	294	556	0.408	0.204	19
251	1	251	294	557	0.129	0.065	3
252	1	252	294	560	0.387	0.194	159
253	1	253	294	561	0.129	0.065	60
254	1	254	294	560	0.129	0.065	19
255	1	255	294	556	0.516	0.258	23
256	1	256	292	550	0.816	0.408	97
257	1	257	290	548	0.365	0.182	183
258	1	258	290	548	0.000	0.000	171
259	1	259	289	545	0.408	0.204	112
260	1	260	292	546	0.408	0.204	56
261	1	261	292	542	0.516	0.258	68
262	1	262	292	539	0.387	0.194	27
263	1	263	291	541	0.288	0.144	14
264	1	264	288	541	0.387	0.194	25
265	1	265	287	539	0.288	0.144	37
266	1	266	286	538	0.182	0.091	135
267	1	267	283	538	0.387	0.194	113
268	1	268	283	538	0.000	0.000	123
269	1	269	282	538	0.129	0.065	147
270	1	270	282	541	0.387	0.194	115
271	1	271	284	541	0.258	0.129	57
272	1	272	285	542	0.182	0.091	114
273	1	273	285	542	0.000	0.000	154
274	1	274	284	541	0.182	0.091	51
275	1	275	284	541	0.000	0.000	93
276	1	276	284	541	0.000	0.000	43
277	1	277	281	542	0.408	0.204	66
278	1	278	281	543	0.129	0.065	39
279	1	279	280	542	0.182	0.091	73
280	1	280	278	540	0.365	0.182	84
281	1	281	280	540	0.258	0.129	71
282	1	282	280	540	0.000	0.000	106
283	1	283	280	540	0.000	0.000	94
284	1	284	278	538	0.365	0.182	81
285	1	285	276	536	0.365	0.182	131
286	1	286	275	534	0.288	0.144	85
287	1	287	275	533	0.129	0.065	59
288	1	288	274	530	0.408	0.204	120
289	1	289	276	529	0.288	0.144	32
290	1	290	276	527	0.258	0.129	64
291	1	291	274	526	0.288	0.144	72
292	1	292	272	524	0.365	0.182	45
293	1	293	270	524	0.258	0.129	86
294	1	294	269	524	0.129	0.065	46
295	1	295	269	524	0.000	0.000	91
296	1	296	269	523	0.129	0.065	14
297	1	297	270	523	0.129	0.065	35
298	1	298	271	522	0.182	0.091	19
299	1	299	272	522	0.129	0.065	51
300	1	300	271	526	0.532	0.266	71
