	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
137	1	137	1020	1472	0.0000	0.0000	0
138	1	138	1024	1466	0.9302	0.4651	21
139	1	139	1024	1466	0.0000	0.0000	0
140	1	140	1024	1466	0.0000	0.0000	0
141	1	141	1022	1466	0.2580	0.1290	0
142	1	142	1018	1466	0.5160	0.2580	1
143	1	143	1016	1464	0.3649	0.1824	0
144	1	144	1016	1462	0.2580	0.1290	0
145	1	145	1016	1462	0.0000	0.0000	0
146	1	146	1016	1462	0.0000	0.0000	0
147	1	147	1016	1458	0.5160	0.2580	0
148	1	148	1016	1454	0.5160	0.2580	37
149	1	149	1014	1454	0.2580	0.1290	0
150	1	150	1014	1454	0.0000	0.0000	0
151	1	151	1012	1452	0.3649	0.1824	0
152	1	152	1008	1450	0.5769	0.2885	13
153	1	153	1006	1450	0.2580	0.1290	0
154	1	154	1004	1446	0.5769	0.2885	21
155	1	155	1000	1446	0.5160	0.2580	7
156	1	156	1000	1444	0.2580	0.1290	0
157	1	157	998	1444	0.2580	0.1290	0
158	1	158	996	1442	0.3649	0.1824	0
159	1	159	994	1440	0.3649	0.1824	6
160	1	160	990	1436	0.7297	0.3649	0
161	1	161	988	1434	0.3649	0.1824	15
162	1	162	984	1434	0.5160	0.2580	2
163	1	163	984	1432	0.2580	0.1290	0
164	1	164	980	1428	0.7297	0.3649	0
165	1	165	980	1428	0.0000	0.0000	0
166	1	166	976	1428	0.5160	0.2580	0
167	1	167	970	1426	0.8159	0.4079	2
168	1	168	968	1420	0.8159	0.4079	8
169	1	169	964	1420	0.5160	0.2580	5
170	1	170	960	1418	0.5769	0.2885	0
171	1	171	958	1418	0.2580	0.1290	0
172	1	172	952	1418	0.7740	0.3870	0
173	1	173	950	1418	0.2580	0.1290	9
174	1	174	944	1418	0.7740	0.3870	0
175	1	175	938	1418	0.7740	0.3870	0
176	1	176	934	1414	0.7297	0.3649	0
177	1	177	930	1410	0.7297	0.3649	0
178	1	178	926	1410	0.5160	0.2580	0
179	1	179	926	1408	0.2580	0.1290	5
180	1	180	920	1406	0.8159	0.4079	15
181	1	181	920	1406	0.0000	0.0000	0
182	1	182	918	1406	0.2580	0.1290	4
183	1	183	912	1402	0.9302	0.4651	69
184	1	184	912	1402	0.0000	0.0000	0
185	1	185	910	1400	0.3649	0.1824	0
186	1	186	906	1398	0.5769	0.2885	0
187	1	187	900	1400	0.8159	0.4079	0
188	1	188	892	1400	10.320	0.5160	43
189	1	189	892	1400	0.0000	0.0000	6
190	1	190	892	1400	0.0000	0.0000	0
191	1	191	890	1400	0.2580	0.1290	40
192	1	192	890	1400	0.0000	0.0000	0
193	1	193	888	1398	0.3649	0.1824	43
194	1	194	888	1394	0.5160	0.2580	21
195	1	195	886	1394	0.2580	0.1290	16
196	1	196	886	1392	0.2580	0.1290	0
197	1	197	886	1392	0.0000	0.0000	4
198	1	198	886	1392	0.0000	0.0000	0
199	1	199	884	1390	0.3649	0.1824	1
200	1	200	884	1390	0.0000	0.0000	8
201	1	201	884	1388	0.2580	0.1290	31
202	1	202	884	1388	0.0000	0.0000	45
203	1	203	884	1388	0.0000	0.0000	49
204	1	204	884	1388	0.0000	0.0000	34
205	1	205	884	1388	0.0000	0.0000	68
206	1	206	884	1386	0.2580	0.1290	108
207	1	207	884	1386	0.0000	0.0000	14
208	1	208	882	1386	0.2580	0.1290	8
209	1	209	882	1386	0.0000	0.0000	23
