	Track n°	Slice n°	X	Y	Distance	Velocity	Pixel Value
58	1	58	353	863	0.1290	0.0645	4
59	1	59	353	863	0.0000	0.0000	13
60	1	60	350	861	0.4651	0.2326	9
61	1	61	350	861	0.0000	0.0000	12
62	1	62	348	858	0.4651	0.2326	22
63	1	63	346	855	0.4651	0.2326	8
64	1	64	346	855	0.0000	0.0000	8
65	1	65	345	851	0.5319	0.2659	29
66	1	66	344	850	0.1824	0.0912	28
67	1	67	341	847	0.5473	0.2737	27
68	1	68	340	845	0.2885	0.1442	2
69	1	69	337	841	0.6450	0.3225	10
70	1	70	337	839	0.2580	0.1290	15
71	1	71	336	838	0.1824	0.0912	5
72	1	72	334	837	0.2885	0.1442	30
73	1	73	334	834	0.3870	0.1935	23
74	1	74	332	834	0.2580	0.1290	22
75	1	75	330	831	0.4651	0.2326	15
76	1	76	329	827	0.5319	0.2659	7
77	1	77	329	826	0.1290	0.0645	20
78	1	78	329	823	0.3870	0.1935	0
79	1	79	326	823	0.3870	0.1935	6
80	1	80	324	823	0.2580	0.1290	2
81	1	81	324	823	0.0000	0.0000	28
82	1	82	324	821	0.2580	0.1290	35
83	1	83	324	818	0.3870	0.1935	7
84	1	84	324	817	0.1290	0.0645	1
85	1	85	324	817	0.0000	0.0000	9
86	1	86	324	817	0.0000	0.0000	13
87	1	87	324	814	0.3870	0.1935	13
88	1	88	324	813	0.1290	0.0645	28
89	1	89	324	813	0.0000	0.0000	11
90	1	90	324	809	0.5160	0.2580	12
91	1	91	324	807	0.2580	0.1290	4
92	1	92	324	806	0.1290	0.0645	20
93	1	93	324	805	0.1290	0.0645	2
94	1	94	322	802	0.4651	0.2326	20
95	1	95	322	801	0.1290	0.0645	20
96	1	96	321	795	0.7847	0.3923	10
97	1	97	321	791	0.5160	0.2580	17
98	1	98	321	787	0.5160	0.2580	30
99	1	99	316	781	10.075	0.5038	5
100	1	100	314	775	0.8159	0.4079	8
101	1	101	313	774	0.1824	0.0912	0
102	1	102	313	771	0.3870	0.1935	1
103	1	103	313	770	0.1290	0.0645	11
104	1	104	312	766	0.5319	0.2659	7
105	1	105	310	765	0.2885	0.1442	20
106	1	106	309	762	0.4079	0.2040	32
107	1	107	308	758	0.5319	0.2659	8
108	1	108	308	753	0.6450	0.3225	20
109	1	109	306	750	0.4651	0.2326	10
110	1	110	305	746	0.5319	0.2659	14
111	1	111	305	745	0.1290	0.0645	15
112	1	112	304	739	0.7847	0.3923	15
113	1	113	304	734	0.6450	0.3225	6
114	1	114	302	733	0.2885	0.1442	15
115	1	115	302	729	0.5160	0.2580	16
116	1	116	301	721	10.400	0.5200	27
117	1	117	301	719	0.2580	0.1290	0
118	1	118	300	717	0.2885	0.1442	7
119	1	119	300	717	0.0000	0.0000	18
120	1	120	297	711	0.8654	0.4327	25
121	1	121	297	707	0.5160	0.2580	5
122	1	122	296	706	0.1824	0.0912	14
123	1	123	294	702	0.5769	0.2885	8
124	1	124	293	698	0.5319	0.2659	21
125	1	125	293	695	0.3870	0.1935	1
126	1	126	292	693	0.2885	0.1442	43
127	1	127	290	685	10.638	0.5319	15
128	1	128	289	683	0.2885	0.1442	15
129	1	129	288	678	0.6578	0.3289	17
130	1	130	288	675	0.3870	0.1935	8
131	1	131	286	671	0.5769	0.2885	10
132	1	132	286	669	0.2580	0.1290	13
133	1	133	286	666	0.3870	0.1935	29
134	1	134	286	662	0.5160	0.2580	35
135	1	135	285	659	0.4079	0.2040	22
136	1	136	285	655	0.5160	0.2580	19
137	1	137	282	653	0.4651	0.2326	19
138	1	138	282	650	0.3870	0.1935	8
139	1	139	282	646	0.5160	0.2580	6
140	1	140	278	634	16.317	0.8159	0
141	1	141	276	625	11.893	0.5947	9
142	1	142	276	619	0.7740	0.3870	6
143	1	143	274	615	0.5769	0.2885	11
144	1	144	272	611	0.5769	0.2885	0
145	1	145	272	609	0.2580	0.1290	1
146	1	146	270	605	0.5769	0.2885	1
147	1	147	270	602	0.3870	0.1935	1
148	1	148	272	598	0.5769	0.2885	26
149	1	149	270	598	0.2580	0.1290	30
150	1	150	270	595	0.3870	0.1935	21
151	1	151	272	593	0.3649	0.1824	6
152	1	152	270	590	0.4651	0.2326	13
153	1	153	270	587	0.3870	0.1935	28
154	1	154	272	585	0.3649	0.1824	10
155	1	155	272	582	0.3870	0.1935	12
156	1	156	272	579	0.3870	0.1935	12
157	1	157	272	577	0.2580	0.1290	24
158	1	158	270	573	0.5769	0.2885	10
159	1	159	270	573	0.0000	0.0000	0
160	1	160	270	566	0.9030	0.4515	0
161	1	161	270	563	0.3870	0.1935	8
162	1	162	268	562	0.2885	0.1442	0
163	1	163	266	561	0.2885	0.1442	36
164	1	164	265	558	0.4079	0.2040	8
165	1	165	265	557	0.1290	0.0645	12
166	1	166	260	559	0.6947	0.3473	10
167	1	167	257	550	12.238	0.6119	0
168	1	168	254	546	0.6450	0.3225	17
169	1	169	254	545	0.1290	0.0645	4
170	1	170	252	541	0.5769	0.2885	21
171	1	171	252	539	0.2580	0.1290	2
172	1	172	250	538	0.2885	0.1442	40
173	1	173	249	535	0.4079	0.2040	16
174	1	174	246	527	11.022	0.5511	16
175	1	175	245	521	0.7847	0.3923	5
176	1	176	244	518	0.4079	0.2040	15
177	1	177	241	509	12.238	0.6119	26
178	1	178	240	505	0.5319	0.2659	26
179	1	179	241	503	0.2885	0.1442	5
180	1	180	240	501	0.2885	0.1442	8
181	1	181	240	499	0.2580	0.1290	8
182	1	182	240	495	0.5160	0.2580	19
183	1	183	238	491	0.5769	0.2885	17
184	1	184	237	487	0.5319	0.2659	10
185	1	185	234	485	0.4651	0.2326	27
186	1	186	233	482	0.4079	0.2040	14
187	1	187	233	479	0.3870	0.1935	22
188	1	188	233	477	0.2580	0.1290	19
189	1	189	233	474	0.3870	0.1935	4
190	1	190	233	471	0.3870	0.1935	4
191	1	191	230	466	0.7522	0.3761	8
192	1	192	229	458	10.400	0.5200	11
193	1	193	229	457	0.1290	0.0645	20
194	1	194	224	449	12.170	0.6085	14
195	1	195	222	445	0.5769	0.2885	0
196	1	196	222	439	0.7740	0.3870	1
197	1	197	221	434	0.6578	0.3289	9
198	1	198	220	434	0.1290	0.0645	6
199	1	199	220	433	0.1290	0.0645	16
200	1	200	225	421	16.770	0.8385	10
201	1	201	222	415	0.8654	0.4327	7
202	1	202	217	413	0.6947	0.3473	1
203	1	203	216	411	0.2885	0.1442	10
204	1	204	216	407	0.5160	0.2580	3
205	1	205	214	405	0.3649	0.1824	31
206	1	206	213	402	0.4079	0.2040	24
207	1	207	212	398	0.5319	0.2659	15
208	1	208	210	397	0.2885	0.1442	6
209	1	209	209	393	0.5319	0.2659	15
210	1	210	208	391	0.2885	0.1442	2
211	1	211	206	389	0.3649	0.1824	4
212	1	212	205	387	0.2885	0.1442	0
213	1	213	204	386	0.1824	0.0912	0
214	1	214	202	385	0.2885	0.1442	14
215	1	215	202	382	0.3870	0.1935	11
216	1	216	202	381	0.1290	0.0645	6
217	1	217	198	377	0.7297	0.3649	11
218	1	218	197	375	0.2885	0.1442	10
219	1	219	194	373	0.4651	0.2326	29
220	1	220	194	371	0.2580	0.1290	1
221	1	221	193	371	0.1290	0.0645	16
222	1	222	193	370	0.1290	0.0645	19
223	1	223	192	367	0.4079	0.2040	18
224	1	224	192	365	0.2580	0.1290	19
225	1	225	192	365	0.0000	0.0000	20
226	1	226	190	362	0.4651	0.2326	9
227	1	227	190	359	0.3870	0.1935	4
228	1	228	189	357	0.2885	0.1442	8
229	1	229	189	355	0.2580	0.1290	22
230	1	230	188	354	0.1824	0.0912	9
231	1	231	186	353	0.2885	0.1442	15
232	1	232	186	353	0.0000	0.0000	0
233	1	233	186	351	0.2580	0.1290	2
234	1	234	186	351	0.0000	0.0000	3
235	1	235	186	349	0.2580	0.1290	1
236	1	236	186	349	0.0000	0.0000	4
237	1	237	186	349	0.0000	0.0000	4
238	1	238	186	349	0.0000	0.0000	4
239	1	239	185	349	0.1290	0.0645	21
240	1	240	185	346	0.3870	0.1935	6
241	1	241	185	343	0.3870	0.1935	2
242	1	242	185	342	0.1290	0.0645	24
243	1	243	185	341	0.1290	0.0645	10
244	1	244	185	338	0.3870	0.1935	40
245	1	245	185	335	0.3870	0.1935	44
246	1	246	185	333	0.2580	0.1290	5
247	1	247	185	333	0.0000	0.0000	2
248	1	248	185	330	0.3870	0.1935	29
249	1	249	185	327	0.3870	0.1935	9
250	1	250	185	325	0.2580	0.1290	35
251	1	251	185	323	0.2580	0.1290	7
252	1	252	185	321	0.2580	0.1290	3
253	1	253	185	317	0.5160	0.2580	9
254	1	254	185	317	0.0000	0.0000	7
255	1	255	185	314	0.3870	0.1935	6
256	1	256	185	311	0.3870	0.1935	6
257	1	257	186	307	0.5319	0.2659	7
258	1	258	185	306	0.1824	0.0912	5
259	1	259	185	306	0.0000	0.0000	20
260	1	260	186	305	0.1824	0.0912	17
261	1	261	185	303	0.2885	0.1442	7
262	1	262	185	301	0.2580	0.1290	9
263	1	263	185	301	0.0000	0.0000	7
264	1	264	185	301	0.0000	0.0000	11
265	1	265	185	298	0.3870	0.1935	25
266	1	266	186	297	0.1824	0.0912	28
267	1	267	185	295	0.2885	0.1442	2
268	1	268	185	295	0.0000	0.0000	16
269	1	269	185	295	0.0000	0.0000	0
270	1	270	186	293	0.2885	0.1442	17
271	1	271	182	291	0.5769	0.2885	15
272	1	272	181	290	0.1824	0.0912	13
273	1	273	180	290	0.1290	0.0645	5
274	1	274	180	287	0.3870	0.1935	6
275	1	275	180	285	0.2580	0.1290	5
276	1	276	180	285	0.0000	0.0000	13
277	1	277	180	285	0.0000	0.0000	10
278	1	278	180	282	0.3870	0.1935	10
279	1	279	178	279	0.4651	0.2326	13
280	1	280	178	279	0.0000	0.0000	19
281	1	281	178	278	0.1290	0.0645	9
282	1	282	178	277	0.1290	0.0645	6
283	1	283	177	275	0.2885	0.1442	23
284	1	284	177	274	0.1290	0.0645	12
285	1	285	177	274	0.0000	0.0000	10
286	1	286	176	273	0.1824	0.0912	7
287	1	287	176	269	0.5160	0.2580	6
288	1	288	174	266	0.4651	0.2326	3
289	1	289	174	265	0.1290	0.0645	13
290	1	290	173	263	0.2885	0.1442	0
291	1	291	174	263	0.1290	0.0645	7
292	1	292	174	262	0.1290	0.0645	3
293	1	293	173	261	0.1824	0.0912	21
294	1	294	170	259	0.4651	0.2326	23
295	1	295	170	258	0.1290	0.0645	41
296	1	296	170	257	0.1290	0.0645	2
297	1	297	170	254	0.3870	0.1935	5
298	1	298	168	251	0.4651	0.2326	7
299	1	299	169	251	0.1290	0.0645	7
300	1	300	168	251	0.1290	0.0645	1
